review,sentiment,score
Ürün sağlam ve güzel paketlenmiş şekilde teslim edildi. Teşekkürler Amazon.Ürün %100 şarj olduğunda 80 M2 evi turbo modda süpürdüğümde %40 şarjı kaldı ama dip bucak süpürdüm bütün koltukların altı arkası balkonlar da dahil olacak şekilde. Süpürge başlığındaki LED ışık koltuk altındaki tozları görmeme yeterli oluyor ve fırçalar zemine çok iyi yapışıyor. İki çocuklu bi anne için şarjlı olması mükemmel bir şey çünkü benim çocuklarım kabloyla çok oynarlar ve her seferinde temizlik yarım kalır. En ufak bi kırıntıda insanın eli ayağı oluyor bu makina.Alırken bu detayları göz önünde bulundurursanız memnun olursunuz. Tek kötü yanı iki başlığı olması. Koltuk ve yatak için minik başlık da isterdim ama bu şekilde de bana yardımcı oluyor,positive,0.890446662902832
"Burada gelip size kargo hızlıydı vs yazmayacağım, direkt ürün hakkında bilgi vereceğim. Yazacağım yorum XC7053 içindir.1 - Ürün ağır, ağırlığı sizin için bir sorunsa bu ürün size göre değil.2 - Motoru güçlü, diğer piyasadaki süpürgelere oranla çok iyi.3 - Şarjı 80 dakika gitmiyor, en düşük eco modda bile 80 dakikayı göremezsiniz. Ortalama 45-50 dakika.4 - Kedi kumu, tüyü, ıvır zıvır küçük parçaları çekiyor. Diğer süpürgeler bunu yaparken nazlanıyor.5 - Ürün ayakta duramıyor, illaki duvara takmanız gerekecektir.6 - İçinden turbo başlık çıkmıyor, eğer önemliyse bu ürün size göre değil.7 - Tetik tuşu yok, olmasını çok isterdim ancak maalesef.8 - Özellikle duvarların kenarlarını süpürmede çok iyi.9 - Eco modda çalıştığı halde oldukça sesli, Turbo modda çok çok daha sesli çalışıyor.10 - Pil göstergesi 10 - 10 şeklinde düşüyor bunun 1 - 1 şeklinde düşmesini isterdim.11 - 6 saatte şarj oluyor, çok uzun bir süre.Ürün bana göre 10 üzerinden 9'u hakediyor. Benim için motorunun güçlü olması her zaman ilk tercihimdi. Bu tarz ürünlerde hafif olanı tercih ederseniz güçsüz bir motor ile karşılaşacağınızı bilin. 10.500 TL'ye almıştım, bu fiyata alınabilecek en iyi dikey şarjlı süpürgelerden birisi.",neutral,0.8648912310600281
Vileda markasına güvendiğim için tercih ettim. Pişman olmadım. Paspası mükemmel iş görüyor. Duru suda bile mükemmel temizliği yakaladık. Diğer yorumlarda paspasın sulu kaldığı yazıyordu buna rağmen aldım ama sıkması bence yeterli seviyede. Eğilmeden dip köşe temizlik sağladım. Paspasın yerden kalınlığı oldukça inceolduğu için buzdolabı bulaşık makinası altına bile üçgen yerleri girerek temizliği sağladı. Dün sipariş verdim 2 gün sonra gelecek diye bilgilendirilmiş olmama rağmen kargo firması hemen ertesi gün teslimat yaptı. Diğer alışveriş siteleri içinde en düşük fiyat. Umarım sorunsuz uzun süre kullanabilirim. Kovanın dibinde pis su tahliye gideri olsaydı keşke. Kovanın plastiği çok kaliteli ve malzemeden kaçılmamış olduğundan su konulmadan bile bayaa ağır içine su da konulunca daha bir ağırlaştığı için tahliye gideri olsa iyi olurdu. Ancak bu düşüncemden sebep yıldız eksiltmeme gerek yok.,positive,0.9116665124893188
"Harika bir ürün . Evimde vardı bir daha aldım çünkü, duvarları deterjanla silerken diğer kova ile durulama yapıyorum paspas i değiştirip cam ve duvar temizliği yapabiliyorum . Vazgeçemediğim bir ürün oldu 👏👏👏",positive,0.9749246835708618
"Ürünün parçası gevşedi aldıktan 3-4 ay sonra, annem çok memnundu ama şimdi ürün işlevselliğini yitirdi. yedek parçası varmış sanırım, nasıl temin edebiliriz?",negative,0.812101423740387
En uygun fiyat Amazon'daydı. Klasik Vileda kalitesi. Tavsiye ederim.,positive,0.9396880865097046
Ürün çok güzel memnun kaldım ürün kargosu sorunsuz,positive,0.7643657326698303
Annem için aldım. Annem kullanımından gayet memnun. Tek şüphem piyasadakilerden farklı bir vileda sapı ile gelmiş umarım sahte değildir sapı. Bana biraz kalitesiz bir sap gibi geldi o yüzden 1 yıldız kırıyorum.,neutral,0.7703850269317627
Ürün sağlam ve hızlı şekilde geldi. Gönül rahatlığı ile alabilirsiniz.,positive,0.8700315952301025
Ürün paketlenmesi güzeldi ve hızlı bir şekilde elime ulaştı zaten vileda kalitesi tartışılmaz herkese tavsiye ederim.,positive,0.903911292552948
"Well designed, easy to use, and good quality, been using it for a few years now.",positive,0.9551734924316406
Très satisfaite ménage vite fait.Il a l air résistant a voir avec le temps bon choix,positive,0.9084694385528564
"Vileda Turbo easy Boden Wischer,ist sehr praktisch für mich im Vergleich anderen.Die Qualität und die Verarbeitung sind auch sehr gut.Ich bin sehr zufrieden es ist wirklich empfehlenswert.Die lieferung war bei Amazon sowieso wie immer sehr pünktlich und die Verpackung war auch gut.",positive,0.9665175676345825
"Worth every hard earned penny! At £29.99 this may seem ridiculously, nay extortionately expensive for what is essentially a mop and bucket. However, as a cleaner by occupation, I can assure you this has to be one of the best labour saving devices I've used in a long time. I've yet to find out just how long the mechanism on the bucket will last, (it's very sturdy and robustly made!) and whether it can stand up to the rigours of daily use, but as I've never regretted the purchase of ANY Vileda products I'm confident that this too will be with me for quite some time! I've currently been it's proud owner and user for a couple of months already and so far no problems to report!The level of effort required to operate the foot pedal is, quite fankly, hard to put into one word! So I'll use four! Effortlessly and satisfyingly easy!! Think, 'hot knife through butter' and you've got it! The action is so well constructed it doesn't feel fragile 'under foot' at all. The mop head is quickly spun to the level of moisture you desire - too wet? Step on the pedal again! (Yeah it's THAT easy!) And away you go! The mop head quickly makes short work of my floors - it's thick strands removing even difficult dried on spills. I'm done in next to no time at all and with minimum effort on my part!! Hell yeah to that sister!!I've never felt any emotion towards a mop and bucket set. I mean, that's hardly normal behaviour, is it?! But I think I'm actually in love with this one! I've found myself taking the time to lovingly rinse then dry the bucket with a cloth after each use. It's brought joy to a task that previously only provoked loathing, who wouldn't respect it thus?!Last thing - yes, the bucket IS larger than average but as it has a fairly shallow fill line it's easily placed at an angle into the sink without fear of spilling. Alternatively you can ease your old bucket more gently into retirement by using it to fill this magnificent new one! There's more than one way to skin a cat!!Go on, buy one! You won't regret it and you might even enjoy using it - I do!! ;-)",positive,0.945436954498291
"Lo compré para mi madre, la operaron de la mano y no podía ejercer una buena fuerza con ella para fregar bien. Esta muy contenta. 100% recomendado",positive,0.939849317073822
çok iyi koku dışarı kadar gidiyor bina kokuyor,positive,0.8133984804153442
Ürün f/p olarak aldım. Tavsiye ederim.,positive,0.833987832069397
Gzl,negative,0.5753579139709473
Beğendik,neutral,0.5691854357719421
En sevdiğim kokulardan biri kalıcı ayrıca herkes bu kokuyu soruyor.severek kullanıyorum fiyat çok çok iyi 84 tl tam stok yapma zamanı,positive,0.9581597447395325
bilinen bir ürün,neutral,0.8872234225273132
Kokusu harika ve hızlıca teslim edildi,positive,0.752102255821228
2 adet temizliğin esintisi istedim. Onun yerine lavanta kokusunu göndermişler,negative,0.632804274559021
çok iyi,positive,0.46910685300827026
Güzel bir ışık rengi var.,neutral,0.893424928188324
Güzel,neutral,0.8094831705093384
Zamanında teslimat amazon kalitesiIşıklar güzel çok aydınlık değil çok ta karanlık değil tam kararı.Hiç düşünmeden alabilirsiniz,neutral,0.6177092790603638
şansa sağlam geldi ancak kağıt poşet dışında herhangi bir koruyucu kullanılmadan paketlenmişti,neutral,0.7396674752235413
Gayet güzel bir renk tonu var. Ancak büyük odalar için uygun değil,neutral,0.8675742149353027
Güzel gözüküyor ve parlak,positive,0.5697484612464905
"Sürekli kullanımda olmadığı halde bir yıldan az sürede ışık vermemeye başlıyor. Tamamen yanmıyor, ama çok ölgün bir ışık veriyor. Aplik takımımı bozmamak için sürekli değiştiriyorum.",positive,0.502800464630127
"Excellent bulbs, used in this case for new patio lighting. Great colour and nice and bright.",positive,0.8763533234596252
Det går bra,neutral,0.5840202569961548
cudo rozkosz dla moich oczu,positive,0.9492035508155823
Beaucoup de lumière et encore assez chaud.Bon prix sur Amazon.,neutral,0.5694518089294434
Prima lampen. Set van 2 en inderdaad prima dimbaar. Warm zacht licht,positive,0.9524334669113159
Orijinal ürün,positive,0.713978111743927
Çin güzel biri ürün,neutral,0.519091010093689
Kullanisli,neutral,0.8304213881492615
"Çok hızlı teslimat, güzel ürün",positive,0.8640573024749756
Cok guzel,negative,0.4291441738605499
"3in1 urunun adi yani 3 adet mop gelmiyor, gorunen fiyat 1 adet fiyati.",negative,0.6011821031570435
"Kampanya döneminde indirimde diye 3 adet olduğunu düşünüp sipariş vermişim ama ürünün özelliği 3 in 1 miş. Standart olanından çok da bir farkı olduğunu sanmıyorum, ekstra mor iplik takmışlar paspasa ne kadar etki edebilir bilmiyorum. Normaliyle fiyat farkı az olduğundan iadeyle uğraşmadım. Siz benimle aynı hataya düşmeyin :)",neutral,0.5475414395332336
Yerdeki kurumuş lekeleri gerçekten çıkarabiliyor kedim sürekli hapşırıp burnundan sümük fışkırtıyor. Bunlar kuruyor ve kazmadan çıkmıyor. Bu mop başlığı sayesinde eğilip Çömertmeden 4.05 kere üzerinden gectigimde sümüğü çıkartabiliyor,positive,0.9343573451042175
Unschlagbarer Preis und Qualität. Klare Kaufempfehlung.,positive,0.9729793667793274
"Preso in super offerta, consigliatissimo!!",positive,0.9561882615089417
"El producto barato y rápido, lo viven grandes almacenes y costaba 6€ más caro.Estoy empezando a hartarme de que ,ESTANDO EN CASA TODO EL DÍA, espero la entrega en la puerta de mi casa y no que ni llamen al interfono y lo achuchen en el buzón. El repartidor va con prisas?,su obligación es dármelo en mano.No es la 1a vez que me pasa",neutral,0.5610784292221069
All ok,neutral,0.5047540664672852
جيده جدا اشترتها في عرض وسعر كان مناسب بعد كده سعر طلع تاني,positive,0.6184683442115784
Bence bu kokular içerisinde en güzel ve kalıcı olanı. Hemen kargolandı hasarsız ulaştı.,positive,0.9515926241874695
Kaliteli Uygun fiyat teşekkürler,positive,0.7701190710067749
Mükemmel kokuyor çok başarılı bir ürün fiyatı da en uygun amazondaydı,positive,0.9230940341949463
"Air Wick Elektrikli Oda Kokusu Yedek Şişe Bahar Çiçekleri, evinizde ferahlık ve huzur hissi yaratmak için mükemmel bir seçim. Bu kokuyu kullanmaya başladığımdan beri evimde her daim taze ve hoş bir atmosfer oluştu. Özellikle bahar aylarında doğayı evime taşımak gibi hissettiriyor.Koku Kalıcılığı: En dikkat çeken özelliği, kokunun uzun süre boyunca etkisini kaybetmemesi. Ayarlanabilir koku seviyeleri sayesinde evin her köşesinde istediğiniz yoğunlukta koku yayabiliyorsunuz. En düşük ayarda bile günler boyunca ferah bir esinti gibi kalıcılık sağlıyor.Koku Profili: Bahar çiçeklerinin hafif ve doğal kokusu, ne çok ağır ne de çok hafif; tam kıvamında. Zaman zaman bazı kokular rahatsız edici olabilir ama bu koku tam tersi, evde hoş bir ambiyans oluşturuyor. Özellikle misafir geldiğinde fark edilir şekilde beğeniliyor ve sıklıkla ne kullandığım soruluyor.Kullanım Kolaylığı: Air Wick cihazına yedeği takmak inanılmaz basit, ve ürünün boyutu sayesinde uzun süre kullanım sağlıyor. Elektrikli olması da manuel müdahale gerektirmeden sürekli olarak koku yayılmasını sağlıyor. Yedeği değiştirme aralıkları oldukça uzun, bu da sürekli şişe yenileme derdinden kurtarıyor.Sonuç: Air Wick Bahar Çiçekleri yedek şişesi, evde sürekli tazelik ve doğallık isteyenler için ideal. Kokunun ferahlığı ve kalıcılığı, evin her köşesinde huzur dolu bir hava yaratıyor. Bahar çiçeklerinin zarif kokusu, evinize adeta doğanın ferahlığını taşıyor.",positive,0.9632415771484375
bilinen bir ürün,neutral,0.8872234225273132
Tüm kokuları denedim arasında en güzeli koku bu tek gecerim,positive,0.9200981855392456
Çok güzel bir kokuya sahip yaz kış mis gibi çiçek bahcesi evinizin içinde .Çok severek kullanıyorum.Teskkurler hızlı kargo için.,positive,0.9411935806274414
Berbat bir ürün çıktı kesinlikle denilen süre gitmiyor 15 Mart'ta aldım bu gün 29 Mart yani 2 haftada bitti halbuki söyledikleri gibi 3 ay gitmiyor bu markaya yakışmadı. Pişman oldum.,negative,0.9869160652160645
"Pedi esta promoción de 1 pack de 6 recambios y solo recibí uno, procedi a la devolución",negative,0.8246839642524719
"Öncelikle, Kolay Gelsin'e ayrı olarak teşekkür ediyorum, kargoyu getiren kişi eve kadar taşımama yardımcı oldu sağ olsun.Ürünün kendisi, montajı ve teslim süreciyle ile ilgili görüşlerimi madde madde listeliyorum:1) Kargo kutusunu tek başınıza taşımanız biraz zor olabilir, ağırlıktan ziyade kutunun büyüklüğünden dolayı; bu nedenle eğer bu ürünü alacaksanız, teslim alacağınız gün eve taşımanıza yardımcı olabilecek biri olduğundan emin olmanız iyi olur.2) Ürünün tek başına montajı zor ancak zor olmasının tek sebebi koltuğun sırt kısmı ile oturma kısmını birleştirmek için vidaların gireceği yerleri doğru tutturmak gerekmesi. Aksi halde ya koltuğu yırtarsınız ya da vida yamuk takılacağı için zamanla koltuğu yıpratabilir. Bunu doğru takabilmek için de sırt kısmını destek olarak havada tutabilecek (sırt kısmı ile oturma kısmı arasında boşluk var, koltuğun görüntülerinde de görebileceğiniz üzere; aslında işleri sırf bu olay zorlaştırıyor) bir şeye ya da birine ihtiyacınız var. Ben duvara yaslayarak, bir elimle tutup kayma var mı diye kontrol ederek tek tek vidaladım ancak çok vaktimi aldı. Birisiyle beraber yaparsanız çok daha rahat bir montaj süreciniz olur. Geri kalan kısımları çok kolay bir şekilde tek başınıza monte edebilirsiniz.3) Amortisör ile koltuk mekaniği birleştirmeden önce, koltuğun oturma kısmının altında 4 vidayı gördüğünüzden ve hepsini mekaniği bağlamak için kullandığınızdan emin olun. Ben ilk başta orada 4 vida olduğunu fark etmedim, 2 tanesinde conta var, diğer 2 tanesinde yoktu. O nedenle dikkatimden kaçmıştı. Daha sonrasında söküp tekrar takmam gerekti. Amortisörü bir defa o mekaniğe takarsanız daha çıkaramayabilirsiniz, en azından doğal yollarla. Çekiç ile vurun falan filan diyorlar internette ancak çok sağlıklı olmayabilir.4) Ürünün çok güzel bir montaj videosu var 1.30 dakika kadar, yanında kurulum kılavuzu da gönderiyorlar ancak kılavuzu okumaktan ziyade videoyu izleseniz çok daha rahat ilerlersiniz.5) Koltuğun sağ - sol taraflarındaki kapaklardan bir tanesi takılmıyor, çok gerekli bir şey değil bence ancak acaba yanlış modelin kapağını mı gönderdiler diye bir düşündüm. Vida slotu, değmesi gereken içerideki vida slotuna uzakta kalıyor. Baya bir denedim.6) Koltuğun montajını yapabilmeniz için 3 ayarlık alya takımı gönderiyorlar, bu bence çok güzel bir şey.7) Bakım, temizlik sıvıları ve bez göndermişler ancak kargo bana ulaşana kadar biraz akmış gördüğüm kadarıyla. Çok önemli bir kayıp yok, sadece bu üçünün ayrı olarak bulunduğu kutuda biraz ıslanma vardı.8) Vidalar ve contalar biraz paslanmış, ben böyle şeyleri çok dert etmiyorum ancak paslı olmasa daha iyi olurdu.9) Kutunun içerisinde aksesuarlar olarak ayrı bir kutu daha var, bu kısımda daha ufak parçalar var.10) Hiçbir eksik vida çıkmadı, ancak kutulamada bir hata fark ettim; bazı vida bulunan parçaları ya da vidaları poşet içerisinde göndermişler ve poşetler açılmış. Eğer satın alacaksanız kutuların içlerini iyice kontrol edin, kartonun alt kısmında kalabiliyor bazıları.11) Koltuktan gayet memnun kaldım, montaj yaparken geriye yatma olayı acaba problemli mi diye düşünmüştüm çünkü eğimi sağlayan metal parçalardan biri eğilirken diğeri sabitti; ancak koltuğun montajını tamamladıktan sonra kolu sonuna kadar çektiğinizde gayet iyi çalışıyor. Sadece geriye yatma olayını kullanırken kendinizi birden bırakmayın, düşebilirsiniz.12) Bel yastığı çok iyi konumlandırılmış, bazı insanlar kaydığını vs. söylemiş ancak ben bu şekilde bir problem yaşamadım hiç. Saatler oldu.13) Baş yastığı olarak verilen yastık bana çok rahat gelmedi, ve konumu da yeterince esnek değil. Bunu baş yastığı yerine boyun yastığı olarak kullanmayı tercih ederdim. Şu an daha çok enseme geliyor ve pek rahat bir his olmadığı için pek kullanmayacağım gibi duruyor. Bu boyun yastığı yerine farklı bir yastık da alabilirim belki, biraz daha aşağı inebilecek, kemeri daha geniş bir boyun yastığı daha iyi olurdu. Ancak sizin ihtiyacınız gerçekten kafanızı yaslamak için bir yastıksa bu yastık sizin işinizi görebilir.14) Amortisör de gayet güzel çalışıyor, koltuğun yüksekliği çok beğendim. Sadece amortisör mekanizmasını takarken, kolun hangi tarafa geldiğine dikkat edin. Ön tarafa da gelebilir, arka tarafa da. Tamamen sizin nasıl konumlandırdığınıza bağlı.15) Ürün ile beraber anahtarlık, buzdolabı magneti, sticker gibi hediyelikler gönderilse çok daha güzel olurdu.Genel olarak memnun kaldım, ilerleyen süreçte ne olur göreceğiz. Ayrıca gelen kılavuzları mutlaka okuyun, gıcırtı olmaması için 2 ayda 1 bakım sıvısını kullanmak gerekiyormuş.Boy ve kiloya göre değerlendirme yapıp, ona göre koltuk seçimi yapacak olan arkadaşlar için de şöyle bırakayım: 1.75 - 56 kgGüncelleme: Üründe sanırım kronik bir gıcırdama problemi var, çoğu kişinin bahsettiği gibi bende de 2. aydan itibaren sırt kısmında gıcırdama olmaya başladı. Sırt kısmını oturma kısmıyla birleştiren vidaların gevşemiş olabileceğini düşünüyorum, bir ara sırt kısmını tekrardan monte edip bakacağım.Not: Neden sadece vidaları sıkmayı düşünmüyorsun diyebilirsiniz, ancak eğer vidalar gevşediyse, vidaların bulundukları konum da kaymış olabilir. Onu kontrol etmek için sırt kısmını söküp tekrar monte etmeyi planlıyorum.",neutral,0.5661042928695679
"Hızlı Teslimat ve Konforlu Bir Deneyim!Ürünü hızlıca teslim alabilmek için ekstra kargo ücreti ödedim ve beklediğim sürede kapıma kadar ulaştı. Normalde bu kadar detaylı bir teslimat hizmeti beklemiyordum; sürpriz oldu!Kurulum Zorluğu ama Çözüm Odaklı:Montaj aşamasında tek başına zorlandığım anlar oldu. Özellikle yan vidaları dengelemek için biraz kas gücü ve sabır gerekiyor. Ancak kutuya eklenen büyükçe kurulum kılavuzu ve alyan anahtarı, süreci kolaylaştırdı.Küçük Aksaklıklar, Pratik Çözümler:Kurulum sonrası bazı bölgelerde gıcırtı oluştu. Neyse ki yanında gönderilen bakım yağı ile bu sorunu anında çözdüm. Ürünün bu tür detayları düşünülmüş, bu memnun edici.Konfor ve Kişisel Notlar:Genel olarak koltuk son derece rahat; saatlerce oturulsa bile yorgunluk hissi yok. Tek eleştirim boyun yastığıyla ilgili: Çok kalın olduğu için kafamı yasladığımda sırtım koltuğa temas etmiyor. İsteğe bağlı takılabilir olması artı bir esneklik.Kilo Endişesi ve Mekanizma:180 cm boy ve 115 kg ağırlığımla geriye yaslama mekanizmasını ilk başta zorladım. Uzun vadede zarar görür mü bilmiyorum, ancak şimdilik sorunsuz çalışıyor.Sonuç:Hızlı teslimat, pratik çözümler ve üst düzey konforla beklentilerimi karşıladı. Küçük eksiklere rağmen 5/5 puanı hak ediyor.",positive,0.7357237339019775
"Öncelikle ürünü 22 Kasım 2024 tarihinden beri kullanmaktayım ve kullanım sonrası yorum yapmak istediğim için bu yorumu yazıyorum.Ürün kurulumu 2 kişi zor kurabildik, sırt dayama kısmı ile oturduğunuz kısmın montesi bizi çok zorladı ancak ürün kurulum için gönderilen kağıtta her şey detaylıca belirtilmiş fakat kurulumu zor.Kurulum sonrası ürünün yukarı-aşağı, sallanma ayarı gibi kolların hangi yöne bakacağına dikkat ederek amortisör bölümünü kurmanız daha sağlıklı olacaktır yoksa sök-tak yapabilirsiniz.Ürüne gelecek olursak, ürün için mükemmele yakın diyebilirim hatta benim aldığım fiyat bandında en iyisi olabilir. Ürünün kumaş olan kısmı sökülüp yıkanabiliyor olması da bir artı ayrıca ürünün taşıma kapasitesi, oturduğunuz alan genişliği ve sizi kavraması da gayet başarılı. (181cm-96kg)Ürün için 2 büyük eksi bulunmakta:1) Ürünün bel yastık kısmı çok rahat ve işlevi güzel ancak çok büyük bir sorun var en aşağı kısımda kullandığınızda bu yastık sırt birleşimi ile oturak kısmının arasına kaçıyor ve bu can sıkıcı bir durum yaratabiliyor sürekli düzeltmek zorundasınız.2) Baş yastığı benim için bir fiyasko oldu kendi başıma-boynuma göre ayarlasam bile sırtımla birlikte yaslandığımda rahat edemedim. Yastık kullanımım neredeyse hiç yok.Bunlar dışında kutu içeriği olarak ürün için her hangi bir matkap vs. gibi alete gerek duymadan gerekli tüm monte etmenize yarayacak aparatlar çıkıyor. Benim ürünümde her hangi bir eksiklik yoktu bakım kiti ve içindeki kendine ait beziyle birlikte gelmesi de güzel oldu.Üründe 3D kolçaklar bulunmakta açıkçası 4D olsa da 3D olsa da benim için çok önemli bir etken olmadığı için yorum yapmayacağım ancak amortisör kısmı gayet başarılı ve ürün için yükseklik ayarı ve sallanma ayarı gayet başarılı ve iş görüyor.42 günlük bir kullanım sonrası yorum olarak fiyatına göre çok rahat ve eski koltuğuma göre çok daha başarılı olduğunu söyleyebilirim. Deri kısımları olmadığı için yazın terletme olanağı da olmayacağı için memnunum ayrıca kumaşın sökülüp yıkanması da çok güzel bir detay.Özetle ürünü beğendim fiyatına göre çok rahat, kullanışlı ve kilit mekanizması da baya sağlam. Uzun süre sizi üzmeden bakımlarını yaparak kullanımı olacağını düşünüyorum. Ancak 1 yıldız kırma sebebim baş yastığı benim için önemsiz olsa da bel yastığının ara kısma kaçması aşırı sinir bozucu. Sürekli düzeltmek gerçekten can sıkıcı bir durum olmuş, nasıl düzenlenebilirdi bilmiyorum ancak çok can sıkıcı bir durum.Not: Ürün ilk kurulduktan sonra koku yapıyor yorumları doğru ancak benim ürünüm için çok ağır bir koku değildi ve 25-30m2 bir oda da 2-3 günlük kullanım sonrası bu koku tamamen kayboldu.",neutral,0.5885280966758728
Çalıştığımız büroya aldık kurulumu kolay koltuklar çok rahat,positive,0.9017966389656067
Ürünü 31 Ocak tarihinde teslim aldım gayet güzel bir paketleme ve Amazon prime ile gayet hızlı geldi kesinlikle alınabilecek en iyi koltuklardan bir tanesi gayet rahat ve güzel,positive,0.9684191942214966
"Bütün parçalar eksiksiz geldi. Kurulumu kolay, rahatlığı güzel. Temizleme sıvısı, bakım yağı ve bez de göndermişler. Teşekkürler Hawk.",positive,0.9284272789955139
"Beyaz sneakerlarımı temizlemek için kullanıyorum, çok kullanışlı.",positive,0.9051614999771118
Çok çok güzel,positive,0.5747421979904175
"Gayet kalin ve saglam islak bez, yikayip tekrar kullanilabiliyor, mop’larla uyumlu",positive,0.8964673280715942
Maharetlerini anlatmaya nerden başlasam bilemiyorum. Evimde 3 tane banyo var ve küçük bir oğlan annesiyim. Her hafta iflahim kesilmişti yer silmekten toz almaktan. Bu ürün şimdiye kadar aldığım en güzel şey. Mobun mikro fiber bezinin üzerine tak sil kullan at. O kadar kolay. Oldukça da kalın. Öyle hemen zarar gormuyo. Boyutu mandallı moblara uygun. Ben çok memnunum. Fiyat da diğer uygulamadakinden çok çok iyiydi. Stok yaptım. Buldukça da almayı düşünüyorum,positive,0.9750535488128662
"Ürünü 6'lı koli olarak satın aldım. Ürün, rahatlıkla mop ile kullanılabiliyor ve kokusuyla sizin iyi hissetmenizi sağlıyor; tavsiye edilir.",positive,0.9276666045188904
Herkesin evine gerekli diye düşünüyorum,positive,0.5681465864181519
İsini yapiyor,neutral,0.6512298583984375
Tam anlamıyla kalite süper temizlik,positive,0.9036279916763306
Güzel kaliteli bir ürün,neutral,0.7782328128814697
Harika bir çekim gücü var iyi ki almışım. Fırçası çalışırken sesi çok artıyor ancak hiçbir şey bırakmıyor yerde çok memnunum.,positive,0.9262710809707642
BİRAZ AĞIR. ONUN DIŞINDA HAVA ÇEKİMİ VE PERVANESİ ÇOK İY,neutral,0.5796435475349426
