review,sentiment,score
"1 sene önce uyguladığım Thermal Grizzly Kryonaut etkisini kaybedince ve MX4 ün yorumlarını çok iyi görünce denemeye karar verdim. Zaten Thermal Grizzly'nin fiyatı acayip saçma bir hal aldı. Şunu söyleyebilirim ki 5900X de 240AIO ile tamı tamına 15 derece fark etti!Zamanla kuruyup özelliğini kaybedeceğinin farkında olmama rağmen, çok daha uygun fiyata böyle başarılı bir performans beklemiyordum. Artık Thermal Grizzly'e bakmam.",negative,0.9123708009719849
Tavsiye ile aldım ve memnun kaldım.,positive,0.8611463308334351
Yeni aldığım 5700x3d işlemci ve Thermalright Assasin Spirit V2 ile kullandım. Ayrıca 6600XT ekran kartıma da kullandım. Sonuç çok iyi.Kanalda bulabilirsiniz: YT > Tekno Şeyler,positive,0.9909037947654724
Allah var farkı var,negative,0.4765909016132355
"piyasayı uzun bir süre araştırdıktan sonra bu ürüne karar verdim. Ama neden? Öyle ki ilk baktığımda piyasada en çok satan marka modelin bu olduğunu fark ettim. Nedenini merak ettiğim için üreticinin sayfasına girdim orada sıkça Sorulan sorular bölümünde şöyle bir ifade geçiyordu: Thermal paste has a thermal conductivity of 1 to 4 W/mK. Values outside of this range, such as 12.5 W/mK, are at odds with the truth. Yani türkçesi şu termal macunlardaki iletkenlik bir ile dört arasında olabilir bunun dışındaki değerler örneğin 12.5 gerçekleş dışıdır ve bu ifadeler pazarlama amaçlı kullanılır diyor. Bu bilgiyi araştırdım ve gerçekten de bunun doğru olduğunu gördüm. Bunu da ilk yaptığım karar şöyle oldu işini bu şeffaflık ve dürüstlükle yapabilen bir marka bu ürünü üretirken en doğru şekilde üretmiştir diye düşündüm. Zira bu firmada herkes gibi rakamları manipüle edebilir gerçek dışı şeyler yazabilirdi. Onun yerine dürüst ve ahlaklı bir biçimde doğru olanı müşteri ile paylaşmayı tercih ettiler. Markanın etik değerleri olan bağlılığı ve Marka hakkındaki zaten geçmiş deneyimlerimden yola çıkarak bu markaya karar verdim iyi ki de almışım. Çok başarılı bir ürün şiddetle tavsiye ederim. Daha önce bana termal macunlar kullanmıştım ama bu seviye bir akışkan yoğunluğu ilk defa deneyimdi. Ürün ne çok sıvı ne de çok sert. Hafif sert sıvı formda diyebileceğimiz tarzda. Şiddetle tavsiye ederim",positive,0.7220507860183716
"I purchased arctic MX-6 on 2024 august and repasted my Laptop|| Asus Rog strix g15 2021 model (G513QM-HQ403TS) - Ryzen 9 5900HX cpu and RTX 3060 gpu ||I was using Coolermaster cryofuse violet it was initially good but after 6 months of use i got bad temps on my GPU like 87°C on die and 103°c on hotspot this happened even after locking the clock to 1850mhz and setting core clock offset to 150 mhz undervolt with the help of GHELPER.Then i searched on internet for guidance which lead me to MX-6 and i am so happy with temps right after repasting my laptop gpu with mx-6 ( now i locked the gpu clock to 2100mhz with core clock offset to 150mhz undervolt ) now the RTX 3060 hovers around 75°C to 85°C on gpu die and 90°C on hotspot but it doesn't throttle the clock or reduce the power always stays at 1950+ mhz with power draw averaging 112- 130 watts on fulll load which is mind blowing performance i am getting out of MX-6, I am so grateful to arctic for making this awsome close to perfect product i mean seriously while i was repasting i was so confused on how much to apply with x method and ended up using more and made a mess but even so the result came out great but could have been better if i took my time and applied correctly "" next time baby cos bought 4gm tube i think that will be enough for another 2 applications if it won't dry out in 6 months i hope that won't happen besides i am gonna use remaining mx 6 on my brother's laptop which is asus tuf with i7 12700h and 4060, xd ""( please don't be like me guys the proper method arctic recommend to use is dot or x application- Arctic have a official youtube channel and they uploaded a video showing the proper method to apply the M-6 Thermal paste)Since my laptop came out of factory with pre applied liquid metal i decided to go with liquid metal for the CPU so i used leftover subzero M79 liquid metal thermal compound from my last repaste (unlike MX-6 or cryofuse 'liquid metal' is a very risky thermal compound don't even think about using it if your laptop heatsink or cpu/gpu isn't factory shipped with liquid metal and barriers to protect it), i myself gonna go with mx-6 on cpu next time lol anyway for the vram and vrm and chips i used 0.5 mm thickness Gelid gc extreme thermal pad 👍Again Thank you Arctic for making such a good thermal paste ❤️‍🔥🙌",negative,0.4201355278491974
Just enough amount to cool your system. I wished there was a spatula comes with it.,neutral,0.7732929587364197
"La pasta termica llego a tiempo, su aplicación es fácil, yo use muy poco para hacer el mantenimiento de una PS4 FAT Dek 3er rediseño el mantenimiento ya tiene que lo hice hace más de 6 meses y el rendimiento del equipo es excelente la consola la eh usado con juegos pesados como God Of War del 2018 y Ragnarok, FC24 Y Gt7 y no de sobre calienta se mantiene en buenas temperaturas y no hace mucho ruido además la consola posee ventiladores extra en la parte trasera y cubre polvo lo cual le ayuda a que no se tape el disipador y fluya mejor el aire en conclusión la pasta tiene una excelente transferencia de calor la recomiendo para equipos de gaming o de uso especial ya qué si reduce temperaturas",positive,0.9962387084960938
"I was initially skeptical about replacing my trusty old thermal paste, but the Arctic MX-6 has completely won me over. This thermal paste is a revelation!Performance: * Exceptional Cooling: The MX-6 delivers outstanding cooling performance, significantly reducing CPU temperatures, even under heavy load. My system runs cooler and quieter than ever before. * Long-lasting: The paste's formula ensures long-lasting performance, eliminating the need for frequent reapplications.Ease of Use: * Smooth Application: The paste spreads evenly and easily, making the application process a breeze. No more messy cleanups or uneven spreads. * Non-Conductive: The non-conductive nature of the paste provides peace of mind, protecting your components from potential damage.Value for Money: * Affordable Excellence: The MX-6 offers incredible value for money. It's a budget-friendly option that rivals high-end thermal pastes in terms of performance.Overall:If you're looking to upgrade your thermal solution, the Arctic MX-6 is an excellent choice. It's a reliable, high-performance thermal paste that will keep your system running cool and stable for years to come. I highly recommend it to anyone seeking a top-notch thermal solution without breaking the bank.",positive,0.9966984391212463
"Good product,. and fast delivery. Highly recommended",positive,0.9873473644256592
"Gayet başarılı, hızlı geldi. Tablet için aldım.",positive,0.9166271686553955
daha önce alıp kamerada kullanmıştım çok güzel ve kaliteli ürün uygun fiyatlı görünce 2 adet yedek aldım teşekkürler amazon,positive,0.9904828071594238
"ev güvenlik kamerasına taktım sorunsuz çalışıyor. Araştırıpta aldım, amazonda fiyat daha uygundu",positive,0.9774261116981506
Bu fiyata çok iyi ve hızlı bir kart teşekkürler amazon,positive,0.9742193222045898
Güzel sorunsuz çalışıyor,neutral,0.6591570973396301
"57,62GB kullanılabılır Alan",negative,0.7368385195732117
Bence yeterli.,neutral,0.8355226516723633
Ürün güzel canon650 d için kulandım,neutral,0.6506351828575134
英語レビューが多かったので怪しいかとも思いましたが今のところは問題なさそうです。,positive,0.6631087064743042
Heard about the company as a whole through JayzTwoCents and Linus Tech Tips. Thought I would give them a shot to give my Huawei Honor X8 (used) some extra storage. Worked like a charm and now have more music on there than ever before. Was definitely worth the wait for this coming in.,positive,0.9877787232398987
Działa i to najważniejsze...,positive,0.7934409379959106
التصميم جذاب و السعر رائع افضل من الاسواق ،و اداء أعلى من الجميع,positive,0.9839881062507629
Good,positive,0.4953068494796753
"Ambalaj, malzeme kalitesi, sessizlik, tıklama ve tekerlek hassasiyeti çok başarılı. Tebrikler Lenovo, tereddütsüz tavsiye ederim.",positive,0.9963541030883789
Hafif kullanımı rahat,neutral,0.6040263772010803
Adı sanı duyulmadık markalar yerine Lenovo kalitesinde ürün alıyorsunuz hafif ve kullanışlı.,positive,0.9532146453857422
Gayet şık ve kullanışlı.,neutral,0.5449249744415283
Paketlemesi gayet güzeldi. Ürün hızlı geldi PC ve tablette denedim temassızlık olmadan güzel şekilde çalışıyor. Büyük kalem pil takıp kullanıyorsunuz. Ürün geldikten sonra internetten uygulamasını indirip hassasiyet vs ayarlarını yapabilirsiniz. Muaddilerine göre daha ucuz olup bu kadar kullanışlı kaliteli ürün olması çok sevindirici,positive,0.9925466179847717
kaliteli ürün,neutral,0.7037909626960754
Oldukça hafif tasarımı ve kolayca kurulum ve kullanımı sayesinde bileğinizi çok yormuyor,positive,0.9628340601921082
Güzel ürün kullanışlı,neutral,0.8835243582725525
Ottima qualita con un prezzo bassissimo! Waw la amo,positive,0.9871622920036316
Bonjour. la 👍facilite du produit et livraison rapide .Merci !!!,positive,0.9625433683395386
"Muy contento con el ratón, totalmente recomendado.",positive,0.9952097535133362
Je recommande,positive,0.5394474267959595
"Ürün anlatıldığı gibi, kaliteli, hızlı şarjı destekliyor. Piyasaya göre fiyatı uygun. Satıcı zamanında kargoladı. Amazon ve satıcıya teşekkürler.",positive,0.9749240279197693
Neredeyse orijinali kadar hızlı gayet başarılı 2. Kez alıyorum,positive,0.8035362958908081
Guzel urun orjinalini aratmıyor.,negative,0.9270419478416443
Kullandığım kadarıyla kaliteli hızlı,positive,0.6199667453765869
"Orjinal şarj aleti ile kullanıyorum, memnunum.",positive,0.9842867255210876
Şimdilik bir sıkıntısı yok. Orijinalden biraz daha ince ve kısa kablo ama tam fiyat performans ürünü.,neutral,0.5255014896392822
f/p ürünü,neutral,0.671783447265625
Hızlı şarjı gerçekleştiryor veri aktaramını denemedim. Sadece telefona giren uç biraz hassas gibi geldi bana taktığınıza emin olmanız laIm. İşimi görüyor.,neutral,0.6231101155281067
"Çok memnun kaldım.Projeksiyonda kullanıp, projeksiyon usb beslemesini kullanacağım için box bakmadım. Onların genelde 12v besleme ihtiyacı oluyor bende adaptör ile uğraşmak istemedim.NeyseGoogle Chromecast 4k alacaktım. Bluetooth versiyonu 4.2 diye diğer sticklere yöneldim. Mi stick 4k alayım dedim ama bende zaten mi stick 1080p vardı ve kumandası filan aşırı kullanışsız tuş sesi bile gıcık ediyor insanı. Neyse yinede alayım dedim mi stick 4k dedim ve özelliklerine baktım. Donanım olarak next stick 4k ile bire bir aynı.Bu sebeple donanım aynı olduğu için daha fazla para vermenin anlamı yok deyip next 4k stcik aldım.İlk izlenim aşırı rahat bir cihaz. Mi stcik 1080p olan modelden çok çok hızlı. Menülerde de YouTube de gezmek tat veriyor.Ogt kablo desteğide mevcut.Samsung dex çalıştıramadım ama denemeye devam edeceğim çok kurcalama şansım olmadı fakat ekran yansıtma (ekran paylaşma) çok hızlı çalışıyor samsung s24u ile denedim. Neredeyse gecikme yok ekran yansıtmada.Şimdi ben diğer box tv lerden kullanmadım. Mi stcik 4k olanını kullanmadım. Ama en azından full hd kullandığım için kumandasını filan biliyorum.. sırf kumandası için next stcik tv 4k seçilir. Daha fazla para vermeye bence gerek yok",positive,0.8821309804916382
Ürünü alırken çok baktım ama bu modele karar verdim iyide yapmışım çok kullanışlı donma yapmıyor internetten istediğiniz uygulamayı indirebiliyorsunuz. Sadece usb girişler cihaza yeterli voltajı sağlamayabiliyor ve bazen açılmıyor yeterli elektrik gelmediği için ben başlık kullanmaya başladım hiç bir sorun kalmadı. Zaten paket içerisinde de bunun için uyarı var beklenmedik bir durum değil ben bir şarj başlığı daha ortada olmasın diye şansımı denedim sadece,positive,0.9869508147239685
Harika cihaz. Dolby direk aktif oldu. Gecikme takılma yok ara yüzü yavaşlayan Sony TV taktım içinde android 6 vardı. Çok iyi hem görüntü hemde ara yüz olarak.Cihaz da optik giriş de var. Tek eksiği 2 usb olmaması. Tarayıcı da çok hızlı çalışıyor. Bt dan klavye fare bağlanıyor.,positive,0.996407687664032
"Parasının hakkını saniyesinde çıkardı bence, hızından takılmayışından görüntüsünden aşırı memnunum müthiş bir fp ürünü. Televizyonumun kalitesini muazzam artırdı her anlamda.HDMI kablosunu daha kaliteli olanlarla değiştirebilirsiniz, cihaz ısınınca nadiren de olsa yeşil ekran vermesinin tek sebebi bu. Onun dışında kapanmadır şudur budur yaşamadım. 4K’da veriyor kesinlikle.Ayrıca mouse takınca klavye çalışmama sorununu Lean isimli app ile çözdüm. Atanan Gboard klavyesi nedense mouse’la çalışmadı.Çocukluğumun markasına teşekkürler.",positive,0.9863400459289551
Güzel bir ürün memnun kaldık ama ses az geliyor. Bir çözümü varsa da ben bulamadım,neutral,0.7941111326217651
"Samsung Tv'min modeli biraz eskidiği için kendi tarayıcısı ve dizi uygulamaları hantal çalışıyordu. Ayrıca uydu veya kablo tv bağlantısı kullanmak istemiyordum.Zaten fazla televizyon izlemiyorum. Fakat yine de olmazsa olmaz diye farklı bir kurulum denedim. Ücretsiz ip tv uygulamalarından birini indirdim. Ulusal ve yerel kanalların yer aldığı legal, kununlara uygun bir liste buldum (fiyat konusunda ölücü davranan reislerin takıldığı web sitesi :D). Aylardır sorunsuz şekilde çalışıyor. Zaten bağlantı hızım yüksek, hem cihaz çok iyi, hem de ücretsiz ama hızlı çalışan bir uygulama buldum.Ben zaten eski bir sistemden buna yükselttiğim için bana öyle gelebilir bilmiyorum fakat cihazın hızı harika. Uygulamaları hiç beklemeden açıyor, takır takır çalışıyor. Kumandadan sesli komut verebilme olayı da iyi çalışıyor. Hava durumunu öğrenmek, internette bir şeyler aratmak için konuşmak yeterli.Piyasada daha iyi bilinen bir markayı alacaktım fakat son anda karar değiştirip Next aldım. İyi ki bunu almışım, hem çok daha uygun, hem de şimdilik tüm görevlerini hiçbir problem yaratmadan yerine getiriyor.Beni şaşırtan bir özelliği ise, çift kumandaya gerek olmadan çalışabilmesi. Televizyon açma kapama düğmesi ile ses açma kapama düğmelerini ayarlardan eşlediğiniz zaman, televizyonun kendi kumandasına ihtiyaç duymuyorsunuz. Açma kapatma ile ses kontrollerini, cihazın kendi kumandası ile birlikte yapabiliyorsunuz. Yani ses açma kapama olayı normal uydu alıcılarda iki ayrı şekilde mümkün ya; hem televizyonun hem de uydunun kendi panelinden oluyor ve sizin belirli bir dengeyi bulmanız gerekiyor. Bunda o yok, bu yüzden çok daha rahat. Tek kontrol, tek düğme, tek vatan, tek millet, tek teletext, yaşasın Next!",positive,0.9950220584869385
3 aydır kullanıyorum çok memnunum herhangi bir sıkıntı yaşamadım hızı mükemmel herşey yukleyebiliyorum APK olarakda play storedende oyunda oynayabiliyorsunuz tabi klavyem yok kumandadan zor oluyor :) 4 yaşındaki oğlum bile kullanıyor çok basit içerikli sesli komut harika.Kesinlikle tavsiye ederim.,positive,0.9961897730827332
iptv için kullanıyorum. Hiç problem yaşamıyorum. Bence harika bir cihaz. Başka birşey almaya gerek yok. Ben aldıktan sonra eşiö dostum 2 tane daha aldılar onlarda çok memnun. Sadece adaptörü cızzz diye geceleri ses çıkartıyor fişten çekmek zorunda kalıyorum. Adaptörü değiştireceğim.,positive,0.9960476756095886
"Bilgisayarımdaki wife ve bluetooth çakışması yüzünden almıştım. Ürün çok güzel çalışıyor. Sadece üründen bağımsız, işletim sisteminizdeki güncellemelerden kaynaklı kısa süreli bir sürücü hatası problemi alabilirsiniz. Muhtemelen başka bir ürün alsanız onda da olacaktır. O düzeliyor sonradan. En azından bende öyle oldu.",positive,0.7906228303909302
Bluetooth bağlantısı sorunlu olan laptop için aldım ve bluetooth kulaklıkları laptop'a bağlamak için kullandım. Sorunsuz çalışıyor ve ses kalitesi tatmin edici.,positive,0.9896183609962463
"Öncelikle çok memnun kaldığımı belirtmek istiyorum. Herhangi bir sebeple Bluetooth adaptörü ihtiyacınız olduğunda kesinlikle ""uygun fiyatlısı işimi görür"" gibi düşünmek gibi bir hataya düşmemenizi tavsiye ederim. Uygun fiyatlı adaptörle yaşadığım bağlantı sorunlarının hiç birini bununla yaşamadım. Tabii ki uzun dönemli deneyimlemek lazım ama ilk deneyimlerim çok iyi.DualSense ile kullanmak için aldım.",positive,0.9928070306777954
Aynen yazdığı gibi. 1 yıldır kullanıyorum. Kasanın arkasına takınca bağlantı pek stabil olmuyor. En azından kolla oynarken. Ama kasanın ön tarafına takılıyken sorunsuz vakit geçirebiliyorum. Antenlerinden olsa gerek.,positive,0.8567992448806763
Ürün sağlam. Herhangi bir sorun ile karşılaşmadım.,positive,0.8418617248535156
"BT 5.3 yeterli. Cihaz gayet küçük ve kasada herhangi bir şekilde sorun yaratmıyor, notebooklarda da boyuttan sorun olacağını düşünmüyorum. Çok uzaklaşmamak lazım, eğer bluetooth kulaklıkla evde gezerken konuşan birisiyseniz 20 mt desteklenen modellere bakabilirsiniz.",positive,0.9899390339851379
Tak çalıştır. PC hemen gördü. Bence en iyisi.,positive,0.9952404499053955
Hiç bir sıkıntısını görmedim,neutral,0.5146365761756897
"Installation facile, fonctionne comme il faut.",positive,0.982194185256958
جيدة جدا و لا يوجد تقطعات في المسافات القريبة خلف الحوائط بالمقارنة بالنسخة 4.0 لكنها لم تصل الى مسافة ابعد,positive,0.8820048570632935
"Ho acquistato questo adattatore Bluetooth TP-Link UB500 per aggiungere il Bluetooth al mio PC e devo dire che ha superato le mie aspettative!Connessione stabile e veloce – Grazie al Bluetooth 5.3, la connessione è rapida e affidabile. Ho collegato senza problemi cuffie, altoparlanti e persino un controller senza lag o interruzioni.Facile da installare – Su Windows 10 e 11 è stato riconosciuto immediatamente senza bisogno di installare driver. Per Windows 7 e 8.1 basta scaricare il driver dal sito TP-Link ed è pronto all’uso.Compatto e discreto – È davvero piccolo e una volta inserito nella porta USB praticamente non si nota. Perfetto per chi vuole un adattatore Bluetooth senza ingombro.Conclusione: Ottimo prodotto a un prezzo conveniente! Perfetto per chi ha bisogno di aggiungere il Bluetooth al proprio PC in modo semplice ed efficace. Consigliatissimo!",positive,0.9968072175979614
"Works flawless with my bluetooth speakers as well as with an Xbox controller.When i plugged it into my pc (windows 11), it worked right away without any problems.I am very happy with it.",positive,0.9968690276145935
I had to link my Bluetooth keyboard to my age-old PC which did not have a built-in Bluetooth. This product served the purpose and now I can use my wireless keyboard with the PC.,positive,0.9904600381851196
1000 mbps download 1000 upload internet kullanıyorum kaybı en aza bu kabloyla indirdim. Kapıların arasından geçirmek de rahat oldu.,positive,0.993515133857727
Yassı olması evi içinde kullanımı kolaylaştırıyor. 1000 mphs hızı alıyorum hız kaybı yaşamıyorum. Kaliteli kablo üç senedir kullanıyorum sorun yaşatmadı.,positive,0.9966328740119934
Fazla söze gerek yok Ugreen ürünleri kalitesinden ödün vermiyor yine paketlemesine kadar ne kadar vizyoner bir şirket olduğu belli buram buram kalite kokuyor evet biraz pahalı ama kaliteli herhangi bir elektrikçide ucuna etherhet başlığı takılmış kablo değil en nihayetinde. Amazon'da gerektiğinden daha hızlı her zamanki gibi 24 saat dolmadan ürün elime ulaştı teşekkürler.,positive,0.9866777658462524
.,neutral,0.9481227397918701
"1000 mbps Gigafiber internet kullanıyorum. Hızımda düşme, kopma vs. yaşamıyorum. Gayet kaliteli ve yeterli bir ürün. Tavsiye ederim.",positive,0.9957414865493774
Yassı kabloyu reglaj yapmak çok daha kolay oluyor.,positive,0.9325606822967529
Kaliteli,negative,0.4995065927505493
Harika kablo.,positive,0.7234762907028198
"War zuerst sehr vorsichtig weil viele Kabel nicht die angegebene Geschwindigkeit erreichen, aber dieses Kabel tut es. Sehr empfehlenswert",positive,0.9941184520721436
ha ido muy bien la verdad y que sea plano es muy bueno,positive,0.9165844321250916
22/20,neutral,0.913480281829834
"Upgraded my cables to this CAT6, immediate faster speeds... Great quality, like that the cable is flat and packaged nice and compact.",positive,0.9965181350708008
Worked as advertised - used on a ps4 pro with a virgin media 1gig connection - getting best speeds possible with this machine - 500 ish Mbps. PC tops out at 960mbps.Good quality cable feels premium.,positive,0.9964794516563416
Kaliteli ürün. Sıkıntısız çalıştı,positive,0.9488073587417603
"Eski tip usb girişi olan şarj adaptörümü type-c'ye çevirmek için aldım. Gayet iyi çalışıyor. Data için kullanmadım, onun için yorum yapamam.",positive,0.8475256562232971
"Kötü değil, fakat dışındaki siyah cover çabuk dağıldı. Ama çalışıyor. Tak-Çıkar tarzı uygulamalar için çok uygun değil.",neutral,0.9569830298423767
Baba on numara mal mis gibi tak çat diye sıkıda tutuyor mis arama tarama boşver al direk bunu ( düzeltme yapim ürünün 3. Günü felan temazsızlık yapmaya başalfı parasına değer mi varsa aynı paraya başka alın ),negative,0.9923074245452881
"Kargo hızlı, Ürün sorunsuz",positive,0.9347659945487976
Guzel,negative,0.6250093579292297
Araç şarjı için almıştım. Usb şarj vardı araçta bununla type c kablo kullanarak şarj etmek istedim. Ama olmadı. Araç için almak isteyenler almasın.,negative,0.9321197271347046
adaptör,positive,0.7501633167266846
"Sağlam ve hafif metal malzemeden yapılmış. Bozulabilecek bir ürün değil. Yıllarca kullanılabilecek yapısı var. 15,6"" dizüstü bilgisayar için aldım. Bilgisayarda kayma, oynama vs yok. Yaz sıcaklarında bilgisayarın havalandırmasının iyi olması ve PC kullanma ergonomisi için aldım. Ayrıca PC ye USB hafıza kartı takıp çıkartmak bu platform ile çok rahat oluyor. Tavsiye ederim.",positive,0.9961977601051331
"Tahminimden daha iyi çıktı diyebilirim, metal olması ayrı bir avantaj, verdiği his kaliteli, kauçuk ayakları sayesinde kayma yapmayan bir tasarım",positive,0.9086217880249023
Ürünü halen kullanıyorum bazı yapıştırılmış silikon tutucular zamanla çıkabiliyor eğer ürünü çok fazla oynatıyorsanız yerinden ancak sürekli sabit kalacaksa bu büyük bir problem değil. Ürün aşırı kaliteli durmasa da işini yapıyor bazı ağır bilgisayarlarda iki taşıma ayağını bilgisayara tam oturtmak için biraz zaman gerekebilir bazen tek ayak degmiyor bilgisayara ama bilgisayarın güvenliği ve sağlamlık açısından bu bir sorun teşkil etmiyor. Bu fiyat için kabul edilebilir bir durum bence,positive,0.8265188336372375
17 inç gaming laptop ı sorunsuz taşıyabiliyor herhangi bi sallanma boşluk vs yok laptop ı ortadan tutuyor fanlara engel olmuyor ve neredeyse hiç görünmüyor,positive,0.9961435794830322
"süper süper kaliteli bir malzemeden yapılmış diyemem ama fiyatına göre çok iyi ürün bence. hayatınızı biraz daha iyi yapabilir belki, benim biraz daha iyi yaptı gibi. sallanma, yamuk durma gibi bir durum bende yaşanmadı. memnun kaldım.",positive,0.9872751235961914
"Ürünün malzeme kalitesi yerinde olup malzeme montajı orta seviyede. Sol taraftaki tutucu demirin ucu daha az hacimde olduğu için %90 oranında dik duruyor. Fiyat-performans açısından bakarsam bu büyük bir sorun değil. Fakat, bir fiyat-performans ürününün bu fiyatta olması bu millet için büyük bir sorun.",neutral,0.9642746448516846
Kullanışlı. Çantamda yer kaplamıyor,positive,0.9215120673179626
Kullanışlı ürün fiyatına göre işinizi görüyor,positive,0.5656232237815857
Çok beğendim her kese tavsiye ederim 🙏,positive,0.9686068296432495
Ürün elime sağlam ulaştı. Gayet temiz görünüyor. Kargo da çok hızlıydı(2 güne elime geçti). Gönül rahatlığıyla alabilirsiniz. Teşekürler,positive,0.9934877157211304
Sağlam,neutral,0.6182213425636292
Kioxia olarak yazma hızı 10 MB/sn ile 24 MB/sn arası dalgalanıyor (sinüs eğrisi gibi). Ama Okuma hızı 136 MB/sn akıyorrr. Yazma hızı tatmin etmese de Okuma hızı muhteşem.,neutral,0.6254033446311951
Uygun fiyatlı,positive,0.8456091284751892
"Gayet küçük, güzel ve kaliteli görünüme sahip ve uygun fiyatlı",positive,0.933397114276886
