review,sentiment,score
"Tolles Produkt, das im Gegensatz zu anderen Produkten nicht so extrem nach Plastik stinkt. Minimaler Geruch am Anfang, der schnell verflogen ist. Insgesamt gut verarbeitet und schöne Farbe.",positive,0.986308753490448
水から守る防水のバッグで、夏の水遊びを中心にちょうどいいバッグです。背負って持ち運びも便利。値段がもう少し安いといいかな。,positive,0.889290988445282
I specifically for this for trips where i'd be around water and will need my things to be same. The larger bag has plenty of space and i can roll it up to my liking. Haven't made use of the smaller bag yet. A zipper on the outside or inside would have been nice to have quick access to things as opening and closing the bag is not a quick thing. Also the carrying straps could use some padding. Pretty useful overall.,positive,0.9587680697441101
"Ce sac étanche est léger et protège bien les vêtements et objets de valeur des éclaboussures ou des paquets de mer.Les affaires restent au sec.L'utilisation est facile, la fermeture tient bien. Les sangles de portage sont confortables.",positive,0.9950569868087769
This is a top quality offering from Spigen as expected.The bag is meticulously made to a very high standard - it has reinforced areas with welded seams making it robust and durable.It does the job it's intended to do and has kept my belonging completely dry even after being submerged in water.I like the addition of the straps allowing you to wear it as either a backpack or a crossbody bag - or you can just carry it as a pouch with the handle on the top.Overall a very well made quality bag that comes in a good range of colours.5 stars - recommended!,positive,0.9954211115837097
Sarı renkli olanından aldım. Hacimli olmasına rağmen taşıması kolay. Dış yüzeyi oldukça dayanıklı kaplama aşınmıyor. Soğuk içecekler için uygun. Gönül rahatlığı ile tavsiye ederim.,positive,0.9951403141021729
Vazgeçemediğim marka. Ürün de gayet başarılı,positive,0.9847190380096436
Seyahat esnasında çok su tüketiyorum oda sıcaklığında 20-25 derece arası tüketiyorum suyu ürünü 4 gündür kullanıyorum suyu sabah oda sıcaklığında koyduysam akşama kadar aynı üstünde 8 saat yazıyor ama rahat 10 saat aynı derecede kalıyor son kuruşuna kadar hak ediyor ücretini ihtiyacı olana kesinlikle tavsiye ederim iyi alışverişler,positive,0.9917398691177368
"Sıcak-soğuk kullanılabiliyor, memnunum. Sızdırma yapmıyor. Ürünü üzerindeki qr kodu ile kaydettirip ömür boyu garanti kapsamına alabiliyorsunuz. Kahve vs. gibi kokusu kalacak birşey saklıyorsanız termosta, ertesi gün sıcak suya biraz beyaz sirke ekleyip çalkalayıp dinlendirin kokusunu giderebilirsiniz.",positive,0.995486319065094
Bazen doldurunca içeceği taşırabiliyor ve çok fazla süre sıcak tutmuyot,neutral,0.9553762078285217
fiyatları uçtu yazık,negative,0.9132565259933472
Harika. Ben iş yerinde çay içmek için aldım. Özellikle büyük boy tercih ettim. Bir defa alıyorum soğumadan rahat rahat uzun bir süre içebiliyorum.,positive,0.9934307932853699
Bu aldığımız 4. stanley termos. Bundan öncekiler bu modelin bir küçüğünü. Bunda da sorun yok fakat kapağın sızdırma yapmaması için olan lastiği yerinden bir kaç kez çıktı. Onun dışında stanley kalitesi ve amazon teslimat kalitesi süper.,positive,0.9620463252067566
Realy good bottle,positive,0.9557446241378784
تستاهل كل ريال عملية تفتح بسرعة وتقفل بسرعة ونفس حجم حامل الاكواب فالسيارة وحجم مسكة اليد حتى لو يدك صغيره وجودة المنتج عالية,positive,0.7385950684547424
"Quite big, it's awesome when you have a hot drink because the thermos itself is not hot to burn your fingers, just a bit warm. Very good seal, very good for a long drive to keep your coffee hot/warm.",neutral,0.5412219762802124
"Questa borraccia termica è stataDavvero un ottimo acquisto! Mantiene le bevande calde a lungo (8 ore bollenti, disperdendo poi il calore molto gradualmente), ma funziona in modo eccellente anche per mantenere le bevande fredde e ghiacciate. Ha una dimensione maneggevole e il gancio la rende facile da trasportare! Il meccanismo di chiusura è assolutamente ermetico, con la doppia sicura del tappo potrete essere sicuri anche durante il trasporto movimentato in borse o zaini! In più, l’apertura automatica con tappo a molla da un sacco di soddisfazione e permette di aprirla con una mano sola (tappo a vite non mi mancherai) :D Occhio solo che la capienza effettiva è di poco piu di mezzo litro, nonostante apparentemente possa sembrare maggiore (ma questo vale per tutti i thermos).Plus non indifferente, è facile da pulire (ma non mettetela in lavastoviglie)! Da quando la ho la uso tutti i giorni, che sia per andare in palestra, che per l’ufficio e anche per escursioni, e dopo mesi di uso continuativo mi sento di consigliarla (se aspettate il prime day o il black friday avete anche buona speranza di trovarla scontata)!",positive,0.9965498447418213
"Tus días en la hamaca del todo incluido del hotel no volverán a ser lo mismo nunca más.Lo que pones frío en este termo con 2 hielos, dura frío aunque tengas el termo al sol a 40 grados, verás que ni siquiera se derriten los hielos. Es magnífico. Mojitos calientes? NUNCA MÁS",positive,0.9876000881195068
Ürün kalitesi tartışılmaz ama bu depoda çalışan arkadaşlar kargoyu hazırlayan arkadaşlar insan bu kutusunun tozunu alır ya bu depoda müdür yokmu kontrol etmiyirmu urunerin durmunu vs koskoca Amazon ya bu kadarmi aciz normal sıradan mağazadan bile alınsa kutunun tozu alınır teslim edilir müşteriye ayıptır ya kutu önemli değil diye bilirsiniz ama ayıp denen bir şey var,negative,0.9689948558807373
47 numara aldım normalde 46 giyiyorum tam oldu kaliteli,neutral,0.6175782680511475
Normalde 44 giyen birisi olarak yorumları dikkate alarak 46 numara aldım ve tam oldu.Tek puan kırma sebebim fiyatını uygun olsa da kalite konusunda daha iyisini bekliyordum.,neutral,0.809177577495575
Alacak arkadaşlar ayakkabının kalıbı çok dar. Kendi numaranizin 1- 1.5 numara büyüğünü alın. Ayağı taraklı olanlar için 2 numara bile olabilir.Ayakkabı iyi güzel tekrar sipariş edicem.,neutral,0.5482842326164246
Kalıpları küçük 1 numara büyük alın,negative,0.9516065716743469
"yine UA yine saçma sapan kalıplar. yine iade çilesi ama Amazon sonunda akıllıca bir şey yapıp KG evden teslim alma hizmetini devreye sokmuş.yorumlar doğru, bir değil belki iki numara büyük alınacak ki beeeelki rahat edersiniz. hangi ölçeğe hangi insan topluluğuna göre üretilmiş bu ayakkabılar, Guliver'in gezilerinde gittiği yerdekilere falan herhalde:) renk falan güzeldi, yazık.",negative,0.5997752547264099
Ürün göründüğü gibi kaliteli fakat bir numara büyük alınmalı,neutral,0.8325862884521484
Fiyatına göre gayet güzel ve rahat ayakkabı ama kalıp aşırı dar kesinlikle 1 yada 2 numara büyük alın aksi takdirde iade edersiniz,negative,0.591322124004364
子供が軽くて履きやすいと、喜んでいます。最高😆,positive,0.9896191954612732
通常25.5cmなんですがかなり小さかったです。私は、26ｃmに交換して頂きました。出張から帰ったら交換品が届いており驚きました。お店の迅速なご対応に感謝いたします。購入の参考にして頂ければと思います。,positive,0.7035791277885437
同じシリーズを使っていたので、履き心地は、概ね期待通りでした。,positive,0.6547419428825378
"Las zapatillas para correr Under Armour Hombre UA Charged Pursuit 3 BL son una opción destacada para los entusiastas del running. Diseñadas con la calidad distintiva de Under Armour, estas zapatillas ofrecen un equilibrio excepcional entre comodidad, rendimiento y estilo.En términos de comodidad, el modelo Charged Pursuit 3 BL presenta una construcción ergonómica que se adapta cómodamente al pie. La tecnología de carga de Under Armour proporciona amortiguación y respuesta, lo que resulta en una experiencia de carrera suave y eficiente. La suela exterior ofrece tracción confiable en diversas superficies, brindando estabilidad y seguridad durante la carrera.En cuanto al rendimiento, estas zapatillas están diseñadas para optimizar la velocidad y la eficiencia del corredor. La parte superior de malla transpirable permite una ventilación adecuada, manteniendo los pies frescos incluso en carreras más largas. Además, el diseño ligero de las zapatillas contribuye a una sensación ágil y libre de restricciones al correr.Desde el punto de vista estético, el Under Armour Hombre UA Charged Pursuit 3 BL combina funcionalidad y estilo. Disponible en varios colores atractivos, estas zapatillas no solo cumplen con altos estándares de rendimiento, sino que también se destacan por su atractivo visual.En mi opinión personal, considero que estas zapatillas son una elección sólida para aquellos que buscan un equilibrio entre comodidad y rendimiento en sus carreras. La reputación de Under Armour en la fabricación de productos deportivos de calidad respalda la confiabilidad de este modelo en particular.",positive,0.9962355494499207
"Ottime scarpe, per il prezzo speso, molto comode durante la corsa, leggere e non le senti",positive,0.9958646297454834
Parasına kalitesine güzelliğine göre beş yıldız,positive,0.6835476160049438
Hem hafif hem şık hem rahat ve amazon ile süper bir fiyat,positive,0.9902712106704712
Gayet güzel rahat ve şık,positive,0.7586138844490051
"Ürün kaliteli ama Kalıbı çok dar. 38 numara 24 cm yazıyor ama değil,çok küçük geldi,iade maalesef.",negative,0.7244265675544739
cok hizli teslimat ve kalitesine göre cok uygun fiyat,positive,0.9286364316940308
İndirime girdi ve bu fırsatı değerlendirmek isteyerek satın aldım. Ancak ayakkabı lekeli geldi. Bu lekeler yüzünden mi indirime girdiler acaba bilemiyorum. Ama pas lekesi tarzı leke mevcut.,neutral,0.7242403030395508
Kalite kalıbı tam oluyor,negative,0.8333395719528198
ikinci alışımız,positive,0.7773430943489075
Muy lindos y cómodos,positive,0.9678604602813721
Super morbidissime e super leggerissime. Ho acquistato un mezzo numero in più per mia figlia lei ha un 36 abbiamo preso 36.5. Abbiamo letto le altre recensioni ma siamo andate a colpo sicuro misuran6 il piede col centimetro e alla fine abbiamo fatto bene erano perfette,negative,0.9453222155570984
"Era para regalo y le encanto muy cómodas, bonitas y buenas",positive,0.9747821688652039
"Got these for the girlfriend for working out specifically. We use a belt squat which can destroy the shoes if they don't fit right. These are sized accurately, and are perfect for all-around workouts. No pain when squatting, no pain when running, and they have held super well. Plus the pink is super cute and the color is bright and also accurate to the pictues!",positive,0.9953653812408447
Les baskets sont très belles malheureusement ce n'est pas ma pointure j'ai commandé 1 pointure 38 et j'ai reçu pointure 41.Je souhaite retourner l'article et recevoir une paire de baskets en 38.,neutral,0.7347156405448914
"kaliteli ürün, hızlı kargo",positive,0.6287915110588074
Rahat ama kalıbı çok küçük en az 1numara,neutral,0.5854828357696533
"eşima aldım, bir numara büyük alınması gerektiği yorumlarda vardı ve öyle aldım.",positive,0.885779857635498
"Cok rahat bir ayakkabı,yalnız net söylüyorum, 39,5 giyen biri olarak 41 aldım ve tam oldu.1 yıldızı kırma sebebim ise,ürün toz içinde kalmış kutusuyla gönderildi.ozensiz kargolanmış.",positive,0.975669264793396
Ürün kullanışlı ve çok rahat yarım numara üzerini alın derim. Aras kargo rezalet resmen. Komşularım olmasa sitenin bahçe kapısında kalacaktı. Aras kargo site kapısına bırakıp aramadan gitmişler,negative,0.8826589584350586
Öncelikle ayakkabı güzel rahat fakat ellerinde kalan mal olduğu kutunun üzerindeki tozdan belli ayrıca kutunun içinde yenilmiş bir kekin ambalaj atığı duruyordu Amazon severek ve güvenerek alışveriş yaptığım bir siteydi bu özensiz davranıştan dolayı iade edeceğim bu resmen alıcıya hakarettir çöpünü yollamak nedir? Resim eklemek mümkün olmadığı için resim paylaşamıyorum çok kötü…,negative,0.990324854850769
Ürünü kesinlikle bir numara büyük alın kalıbı çok küçük,negative,0.9249186515808105
Şu anda dışarıya giymedim evde giyip denedim çok rahat ayağımda yok gibi yorumlara göre büyük sipariş verdim normalde ayak numaram 36 fakat 37.5 numara aldım ayağıma tam oldu tavsiye ediyorum,positive,0.9927759170532227
Great fit and really comfortable! Delighted with them.,positive,0.9912844896316528
Trop bellesJe les recommande,positive,0.7357293367385864
"sehr bequem, schöne schuhe",positive,0.9653244614601135
"J'ai pris ce modèle pour moi. Légères, confortables, qualité/prix validés 😊",positive,0.9711328744888306
"Muy comodas, pero el número tienes que pedir uno mas del q gastas habitualmente, calzan estrechas",positive,0.43349677324295044
Ürün çok iyi rahat ama sadece kalıbı küçük 1 numara büyük almanızı tavsiye ederim,positive,0.6781506538391113
Bu paraya bedava. Gerçekten rahat. Duruşuda çok iyi.,positive,0.9895714521408081
Çok güzel vede rahat,positive,0.8411544561386108
"Ürün gayet güzel ve ""fırsat"" ile uyguna aldım. Beden kılavuzuna göre alım yapabilirsiniz.",positive,0.9439530968666077
"Amatör koşan, günlük hayatta da genelde koşu ayakkabısı giyen birisiyim. Nike react ile günlük takılıp, nike invincible run 2 ile koşuyorum. Bunu da günlük diye aldım, gerçekten taban çok yumuşak, bir invincible değil ama gayet iyi, ama ondan daha hafif. Bu fiyata gerçekten çok iyi. Numaraya gelince 42 veya 42 1/3 giyen birisiyim 43 böyle azıcık, rahatsız etmeyecek seviyese büyük geldi haberiniz olsun",positive,0.9913963675498962
Ürün kalıbı çok dar 1 numara büyük alınması gerekiyor o yüzden iade,negative,0.9959990978240967
Yarım beden büyük aldım tam oldu. Orta düzeyde bir rahatlığı var. Hafif bir ayakkabı. Fiyatına göre güzel. Tafsiye ederim.Teşekkürler Amazon.,positive,0.920558750629425
Çok güzel ayakkabı memnun kaldım,positive,0.8805255889892578
軽くてフィット感が気に入っています。,positive,0.7897041440010071
MONOQLOでベストバイだから買いました。確かに膝への負担とか減った気がします。何より安いのは正義です。作りはそれなりですが軽いです。,positive,0.8227545022964478
Zapatilla de deporte comoda y elegante a la vez.pidete 1/2 talla mas de la habitual,positive,0.9839561581611633
Running 🏃,neutral,0.5509964227676392
"J’ai récemment acheté ces chaussures de course et elles répondent parfaitement à mes attentes. Elles sont légères, bien ventilées et offrent un excellent confort même sur de longues distances. La semelle intermédiaire absorbe bien les chocs, ce qui réduit la fatigue des pieds et des articulations après une séance intense.Le design est moderne et polyvalent : elles conviennent aussi bien pour courir que pour un usage quotidien. La qualité des matériaux est au rendez-vous, et elles semblent durables malgré un usage régulier.Seul petit bémol : la pointure peut tailler légèrement petit, donc je recommande de prendre une demi-taille au-dessus si vous êtes entre deux tailles.",positive,0.9958773851394653
Çok beğendim,neutral,0.5987226963043213
Göründüğü kadar rahat değil. Kalitesi düşük. Yapışkanları bir kaç aya açılır gibi duruyor. Fiyat performans idare eder. Teslim edildiği gün indirime girdi umarım amazon farkı iade eder.,neutral,0.8818057775497437
"Kesinlikle çok küçük kalıp, numaralar geçekçi değil. 43 numara aldım, bana olmadığı gibi 41 numara giyen arkadaşıma bile dar geldi.",negative,0.9954336285591125
Ayakkabı şekil yönünden iyi ama çok rahat değil,neutral,0.9062859416007996
Ürün kesinlikle orjinal değil.,negative,0.9957528114318848
Fena değil.Kalıbı dar. Büyük alınmalı en az 1.5 beden,negative,0.8208964467048645
"Sipariş akşam 18:30 gelmesi kötü oldu, akşama kadar evde hapis kaldık, onun haricinde ayakkabı gerçekten güzel yazlık ayakkabı",negative,0.6089465022087097
"Medya yüklenemedi. Hes been wearing these for about a month or more now so the pic/video is how they've been holding up. They are perfect. Just like if you went tk the store ans bought then. Holding up great 👍 he says they're comfortable, fit great, and have the support he needs. Color is great too",positive,0.9808647036552429
"After a decade of being required to wear tactical or hiking boots to work I decided I try something different when I changed careers so I picked up a pair of these. They are very comfortable and definitely some of the best athletic shoes I've ever owned. Now, when I first bought them and put them on, they were super tight on my foot, to the point I thought they were too small, but after about an hour or two with them on, the insoles had molded to the shape of my foot and they fit perfectly now. I love how they look and I love how lightweight they are. Along with wearing them to work, I've worn them on a church trip to two large walking venues and never once had issues with my feet hurting during the day. I will definitely be keeping Under Armour in mind the next time I look at athletic shoes.",positive,0.9957501888275146
Fake trend,negative,0.9039506912231445
Muy chulo y muy comodos,positive,0.9756839871406555
"Tallan bastante justo. He tenido que devolver las primeras que pedí por ser pequeñas, a pesar de solicitar un número más del habitual. Las que pedí después, otra talla más, están bien . En la devolución no tuve ningún problema y me hicieron rápido el reembolso.",positive,0.659105658531189
güzel bir ürün ayarlanabilir çok iyi,positive,0.809435248374939
iyidir,neutral,0.9039046168327332
"ürün güzel fena değil kaliteli duruyor, ancak tekrar sayısını arttırınca serçe parmakta kavrama sorunundan dolayı bir rahatsızlık oluyor, ters kullanınca da avuç içinde rahatsızlık oluyor",neutral,0.9480187296867371
Boş kaldıkça ya da bilgisayarda bir şeyle uğraşırken yeni oyuncağım oldu resmen. Özellikle sayaç olması ayrıca bir işlevsellik katmış. Fiyatına göre değerlendirirsek eğer bence gerçekten fiyat/performans ürünü.,positive,0.9948726296424866
şimdilik sorun yok biraz basit duruyor ama sorunsuz çalışıyor beğendim Teşekkürler,positive,0.7638804316520691
"Elleriniz büyükse almanızı tavsiye etmiyorum. 3 tane parmak koyma yeri var, serçe parmağınız boşta kalıyor. Bu yüzden de gücünüzün tamamını veremiyorsunuz.",negative,0.9741696715354919
Çok güzel ayarları da iyi,positive,0.8114851117134094
Ayarlı sık sık olmasının yanında birde numarator eklenmesi ile kaç tekrar yaptığınızı da göre bilirsiniz.,neutral,0.984929621219635
"Das Produkt ist soweit gut verarbeitet und wirkt auch stabil. Der Widerstand lässt sich gut regulieren und individuell anpassen. Das Zählwerk ist ein nettes Gimmick, das bei mir auch gut funktioniert. Für meine mittelgroßen Hände passt es perfekt.Insbesondere für einen Preis von unter 10€ kann man hier also nicht meckern, ich bin sehr zufrieden.",positive,0.9942981600761414
"Medya yüklenemedi. La entrega fue muy buena y llegó a tiempo. El producto me sorprendió en cuanto lo abrí, era más de lo que esperaba. Perfecto para calentar y ejercitar antebrazos. Puedes ajustar la dificultad. Hasta tiene un contador para saber las repeticiones que vas haciendo. Lo volvería a comprar.",positive,0.9896103143692017
One thing I noted about this handgrip strengthening machine I would say is a completely amazing gadget so little thing to have that can actually strengthen your forearms and also your wrist movement as well and I found out that the reason being is because well you can actually change the settings of weight and it's very very accurate I would say I personally feel like he could do a little work with the grip because it does feel a bit tight and it's hard to grip on for too long but however the fact that it's got the clicking thing at the bottom as well to help you actually time it is fantastic and get yourself one of these very useful specially if you have one in each hand because then you're training both hands equally and that's why it's important to have a balanced hand section. overall things are fantastic product and I definitely recommend it for the price.,positive,0.993306577205658
Super pratique,positive,0.9288660883903503
"È un attrezzo più da tempo libero che da palestra. Un ottimo esercizio che, a regolazione leggera, funge da antistress. Facile da regolare, il materiale delle rotelline non è il massimo, plastichetta fragile.. a meno che non cada o non subisca urti, non dovrebbero esserci problemi. La tensione della molla arriva a kg importanti perciò, chi lo desidera, può cimentarsi in un esercizio più impegnativo. Può essere utile per una sana riabilitazione e il recupero di mobilità di chi ha intorpidimento delle mani. Lo scatto del conta-strette non è silenzioso, non usatelo in biblioteca ;)",positive,0.9938307404518127
Cüzdanımda taşıyorum. Avm de güvenliğe takılmıyor. Basit şeylerde kullanmak için aldım,positive,0.6371416449546814
kart şeklinde cüzdanıma giriyor ama çok da sağlam değil arkadaşlarım kampa gidecekleri için benden bu bıçağı istediler kamptan geldiklerinde bıçağımın ortadan kırılmıştı arkadaşlarım çok küçük bir çırayı keserken bu hale geldiğini söylediler ve bende gördümki malzemesi berbat bence almayınaldırmayın.,negative,0.9883070588111877
kullanışlı ancak ömrü kısa kat yerlerinden kısa sürede kopacakmış gibi duruyor.. çok kullanmazsanız sadece acil durumlar için ideal.,neutral,0.9479008913040161
Keskinlik olarak çok kötü kör diyebilirim hatta ama asıl amacı bir şeyleri katana gibi kesmek olmadığı için ve ince olduğu için güzel bir ürün.,neutral,0.9323866367340088
Keskin gösterildiği gibi ama sapı plastik olduğu için çok sağlam değil,neutral,0.9652791619300842
Ürün fotoğrafı göründüğünden daha basit ve kalitesiz,negative,0.9951954483985901
"İşe yarar bi ürün. Gayet pratik. 1 gün sürmedi gelmesi. Normal kartlardan 2 kat fazlası kadar kalın, ama cüzdanıma sığdı.",positive,0.9328781366348267
Keskinliği ve elde tutuşu güzel değil. Kesinlikle tavsiye etmem.,negative,0.9920735955238342
hızlı kargo uygun fiyatlı tam fiyat performans Ayakkabısı bir numara büyük alın ben tam numaramı almıştım olmadı iade edip bşr numara büyük aldım rahat oldu çok rahat ayağınızda yok gibi umarım uzun ömürlü olur teşekkürler.,positive,0.9889765381813049
yarım numara yada 1 numara büyük alın. ayakkabı güzel ve rahat,positive,0.8589299321174622
fena değil.,neutral,0.9575871229171753
"Ayakkabının kalıbı biraz küçük, normalde kullandığınız numaradan 1-1.5 numara daha büyük almanız gerekiyor.",neutral,0.9372761249542236
Ürün güzel kargo hızlı ayağım 42-43 arası değişiyor kalıba göre . Bunda 43 aldım cuk oturdu.,positive,0.636060893535614
Ürün güzel umarım bedeni bu sefer tam olur iade işleri ile uğraşmayız.Bunun dışında Amazon depoda gönderimi yapan arkadaşlara bir toz bezi alırsanız kutuyu paketlemeden önce üzerindeki bir karış tozuda bize yollamazlarsa seviniriz iki gün üst üste palet geldi ikiside toz yığını.,negative,0.9169929027557373
Çok rahat ayakkabı. Umarım dayanıklı çıkar,positive,0.9626578092575073
"45.5 no aldım 47 geldi, değişim için gönderdim yine 47 geldi. İade ettim, iade tamamlandı yazıyor ama ortada para yok.",negative,0.993367612361908
Fantastic quality great value for money,positive,0.9874573349952698
My kid says it's alright but annoys the top of his heels aka Achilles tendon area .,negative,0.6922383308410645
The shoes were too small so i gave them to my child. The shoes look nice but you have to buy 2 sizes bigger than you would normally buy if you want them to fit,neutral,0.7181866765022278
"Están muy cómodos, y a buen precioMe encantaron",positive,0.988359808921814
Good Product its very comfortable and lite weight and very smooth and cushions type Product.,positive,0.9832416772842407
