review,sentiment,score
"Ich habe viele Geräte der „blauen“ Marke und war mehr als skeptisch Einhell gegenüber! Ich bin dieses Jahr durch den „Schleuderstreuer“ zu Einhell gekommen und was soll ich sagen.... I love it! Nun wächst der Gerätepark, wohl aber vorwiegend für den Bereich Garten.Ich bin wirklich sehr beeindruckt von dem Original Einhell Akku PXC-Twinpack 5,2 Ah Power X-Change! Die Akkus gehören zur neuen Generation der Power X-Change Reihe und bieten eine hervorragende Leistung und Qualität. Mit 18 V und 5,2 Ah pro Akku sind sie leistungsstark und bieten eine lange Laufzeit, selbst bei intensiven Anwendungen. Besonders hervorheben möchte ich das proaktive Batteriemanagement, das dafür sorgt, dass die Akkus optimal geschützt und die Ladezyklen perfekt auf die Bedürfnisse der Akkus abgestimmt sind. Das sorgt für eine lange Lebensdauer und effiziente Nutzung.Ein weiterer großer Vorteil ist die Kompatibilität mit allen Geräten des Power X-Change Systems. Das bedeutet, dass ich diese Akkus problemlos mit einer Vielzahl von Einhell-Geräten wie Bohrmaschinen, Sägen, Rasenmähern und vielen weiteren Geräten nutzen kann. Diese Vielseitigkeit macht die Akkus zu einer ausgezeichneten Investition, da sie in vielen Bereichen einsetzbar sind.Die neue Generation der Akkus ist spürbar besser, da sie schneller aufgeladen werden und eine konstante Leistung liefern, ohne schnell an Energie zu verlieren. Das angemessene Ladezyklus-Management sorgt dafür, dass die Akkus stets in bestem Zustand bleiben und die Ladezeiten nicht unnötig in die Länge gezogen werden.Zusammengefasst sind die Einhell Akku PXC-Twinpack 5,2 Ah Power X-Change eine tolle Weiterentwicklung im Power X-Change System, die durch ihre hohe Leistung, lange Laufzeit und umfassende Kompatibilität überzeugen. Ich kann sie uneingeschränkt empfehlen!",positive,0.9534605741500854
Goede accu’s maar verhoudingsgewijs met andere accu’s dure prijs. Voor de Einhell18/200 Li Solo accu bladblazer heb je deze echt nodig. Anders is het duopack 4.0 veel voordeliger. Die zijn ruim voldoende voor veel Einhell apparaten. Ik gebruik nu sinds 3 maanden veel producten van Einhell maar weet dus nog niets over de duurzaamheid.,neutral,0.746639609336853
Katlanması kolay ve ağırlığı fazla değil. Taşıma kapasitesi 150kg olarak belirtilmiş ancak bunu henüz test etmedim. Kenarına köşesine ağır bir insan oturduğında yamulma ihtimali var. 150kg taşıma kapasitesinin 6 ayak eşit ağırlık dağılımnda mümkün olacağını düşünüyorum. Güneşlik parçası gereksiz.Kumaşı zamanla esneme yapabilir. Gerginliği azalabilir.,neutral,0.672552764415741
"Çok kaliteli, sağlam ve hafif. Bir hafta sonra ikinciyi de sipariş ettim. Kesinlikle hiç düşünmeden almanız gereken ve aldıktan sonra memnun kalacağınız bir ürün.Güncelleme: İkinci siparişim geldi. Omuz kısmından yamulmuş geldi. Kargo kutusu sağlamdı. Düzleme için zemini kullanınca ve ağırlığınızla düze yakın hale getirebiliyorsunuz. Uygun fiyata aldığım için iade işine girmeyeceğim. Süründürür ama öldürmez🙂",negative,0.49770283699035645
Sezon bitince 1 dk katla kaldır.. istediğin yere götür.. Hafif kurması basit.,positive,0.8051398396492004
Oldukça kaliteli malzeme ve işçiliğe sahip.Hele fiyatı ile mukayese edildiğinde mükemmel gözükmekte.,positive,0.9582170844078064
Kalitesi çok iyi uzun yıllar kullanılabilir. İndirimde yakalarsaniz kaçırmayın alın.,positive,0.9112213253974915
Kaliteli. tam bir fiyat performans urunu. Güneş altında kullanınca nasıl olur bilmiyorum.,positive,0.7273449301719666
"Geçen sene 1 adet almıştım, kullandım gayet güzel, işini hakkıyla yapıyor. Bu sene 3 adet daha aldım.Bu fiyata kaçmaz.",positive,0.9272735714912415
"Gönderilme hızı kargo paketleme iyi birde filesi delik, yırtık çıkmasa idi :( değişim ile uğraşmak istemedim...",neutral,0.594241201877594
"Comodissimo e ampio, la tela resta ben tesa con pesi fino ai 90kg. pratico nel trasporto, abbastanza compatto nelle dimensioni, vale il prezzo. Lo riacquisterei.",positive,0.9399516582489014
"Se nota que son de buena calidad, la tela es resistente y fácil de limpiar. La única pega que son algo estrechas",positive,0.7821086645126343
"Habe die Liege direkt an die Adresse meiner 80-jährigen Schwiegermutter schicken lassen. Sie hat die Liege ausgepackt, aufgeklappt und sich sofort draufgelegt. Sie ist mit der Liege sehr zufrieden.",positive,0.9106101393699646
"No son extremádamente cómodas, pero son fáciles de transportar y guardar. Al ser inoxidables se pueden dejar en el exterior",neutral,0.6747977137565613
"Le cache Soleil est parfait et tres stable; la chaise est légère et confortable; elle arrive déjà montée, il n y a plus qu à la déplier. Une fois pliée elle ne prend que peu de place.Tout petit bémol: après une violente pluie j ai pu remarqué qu une des chaises commandée gardait une flaque d eau. Mais en utilisation quotidienne, si on se couche dessus même sans serviette, la chaise sèche très rapidement.",positive,0.7734675407409668
"ürün kaliteli , çok güçlü darbeli matkap özelliği var, darbeli vida sıkma özelliği var, 2,5 amperlik bataryası 30 dakikada doluyor,amatör kullanıcıyım bana ömür boyu yeter, inhell sitesinden ,garantisini 3 yıla çıkarttım, satıcı özensiz bir şekilde ürünü kendi kutusuna koyup göndermiş batarya 471 gr geliyor, matkap bataryasız 1410 gr geliyor.",positive,0.9351055026054382
"Matkap ve avuçiçi taşlama ile denedim; güç anlamında neredeyse elektrikliden farkı yok diyebilirim. Tek batarya ev işleri için yeterli; 45 dk’ya şarj oluyor, aralıksız 20-25 dk çalışıyor.",positive,0.8028449416160583
"Kargo hızlı, ürün sağlam, faturasını talep ediyorum.",positive,0.5724098086357117
Orijinalden daha orijinal güçlü,positive,0.6857284307479858
Batarya çok iyi arkadaşlar,neutral,0.5035190582275391
Kaliteli ürün batarya üzerinde şarj göstergesi var.,neutral,0.6662943959236145
Ürün sağlam bir şekilde elime ulaştı ancak batarya üzerinde talaş benzeri kırıntılar vardı. Sanki daha önce kullanılmış gibi his oluşturdu. Herhangi bir sorun gözükmesin için iade etmedim.,negative,0.5223618745803833
"Tc-cd 18/35 vidalama için almıştım. Alalı da 1 yıl olmustur. Geçenlerde 1 saatten fazla boya sökmek için tell fırça takip şarjlı ile uğraştım ve şarjın 2/3 hala duruyordu, yalnızca 1/3 gitmişti. Çok fazla şarj etmediğim için şarj süresi aklımda değil ama süresi uzun değildi.",neutral,0.7235224843025208
Very heavy battery.,neutral,0.5326443314552307
Хороший,neutral,0.5959856510162354
Good battery,positive,0.789548397064209
Seems to be a good enough battery and charger up to now no problems and a decent price,positive,0.8662384152412415
C’est pour ça deuxième batterie tellement chouette pour travailler au jardin. Merci,positive,0.9096490740776062
"Es tal y como describe el fabricante, y tal y como aparece en la fotos. Buena calidad de la tela, super resistente (lo ha usado un adulto que pesa más de 100 kg) y comodísimo. Mis hijos de 7 y 9 años prácticamente lo pueden usar tumbados como si fuese una hamaca. Para un adulto de de 1,90 m. da para sentarse y que puedas apoyar hasta la cabeza en la tela, ya que es muy larga.",positive,0.9505817294120789
idéale pour ceux/celles qui aiment se mettre en boule,positive,0.8694760799407959
"Wir haben den Sessel seit über 4 Jahren im Gebrauch. Er ist super stabil, überlebt die Waschmaschine und ist bequem.Vorher hatten wir einen richtig teuren, der binnen kurzer Zeit kaputt war. Dieser ist toll und war mein Lebensretter, um Mittags meine Zwillinge zum Schlafen zu bekommen. Zusätzlich hat der Stuhl noch meine Rückenschmerzem vom ständigen Baby-Ttragen behoben.Eins der besten Produkte, die ich jemals auf Amazon erworben habe!(Schade nur, dass es nicht mehr Farbauswahl gibt.)",positive,0.9676937460899353
Gorgeous! Comfortable and sturdy too (I’m 18st plus). You need to lie back in it but it’s so comfy curling your legs in. If you want to chat to someone you might want one more akin to a chair.,positive,0.9359183311462402
"Ero titubante sulla possibile resa estetica e sulla robustezza dell’articolo ma garantisco: comodo, robusto e bello da vedere.Si adatta piacevolmente a giardini dotati di patio/veranda.Trovo che sia la soluzione più adatta per chi non ha possibilità di montare un’amaca o comunque non voglia spendere un capitale per altre strutture.",positive,0.8822541236877441
"Ürün genel olarak güzel. Oldukça küçük ve portatif. Tek eksi yanı, su bağlantısı için hortum yok. Yanında gelen hortumdan kesmek gerekli.Uc kısmının basıncı çok iyi ve buna rağmen toprağı yarıp ortalığı çamur yapmıyor. 2.600TL ye indirimden aldım. Şu an 4.480TL görünmekte. Bu fiyatta olsa almazdım..",neutral,0.791217565536499
Kaliteyi montajını yaparken ve sonra da kullanırken farkediyorsunuz.,positive,0.8797567486763
Yaklaşık 4 5 aydır kullanıyorum ve evde en çok kullandığım şeylerden biri. Yuvasından çıkabilmesi ve istediğiniz yere taşıma olanağı sunması bence harika.,positive,0.9681878685951233
Herşey kusursuz en çok fiyat çok makkul,positive,0.9376044273376465
Kaliteli ve sapasağlam geldi. Çok teşekkürler,positive,0.8443090319633484
Ürün kalitesi tartışılmaz. Cok memnun kaldım. A life saver,positive,0.8839443325996399
3100 e aldım 1 gün sonra 2500 e düştü. Amazon daha öncede daha kargoya vermeden fiyat düşürmüştü. Fiyat istikrarı yok. Malzeme kalitesi fena değil. Gardene markası alırım genelde atasında kalite farkı var gardene tavsiye ederim,neutral,0.5208092927932739
Ürünü rengi ve tipi için almıştım. Araç yıkamada kullanmak için.Ancak Gardena ürünleri ile bariz kalite farkı var. Ürün kalitesiz değil ancak bir gardena değil.,positive,0.5115178227424622
"C'est très pratique, car on peut le déplacer.",positive,0.9073903560638428
Sehr gut ausgetüftelte Ausführung. Bin zufrieden.,positive,0.8743694424629211
Comodo pratico e sembra anche solido. Comodo il posto dove mettere qualche oggetto sotto l'avvolgitubo....,positive,0.851811408996582
"De los mejores enrroladores que puedes comprar, una cosa tan simple como un enrrollador de manguera, y a veces lo por cuuuuu que dan, pues la verdad es que este va de coj..... material resistente practico lo recomiendo",positive,0.956112265586853
Good product. A tad pricey but it looks sturdy to last,positive,0.803242564201355
"Müthiş güzel, beklentilerimi aştı. Yer battaniyesinin altını ot vs yapışmasın diye naylonumsu yapmışlar. Çantası gayet kaliteli. Belkide hayatımda aldığım en iyi fiyat performans ürünü. Teşekkürler.",positive,0.9642532467842102
Çanta çok kaliteli battaniyesinin altında naylon bir tabaka var su geçirmezİçindeki eşyalar o kadar iyi değil ama yeterli bence ben plaj için aldım memnun kaldım,neutral,0.5118942856788635
İcindeki ürünler dahil midir,neutral,0.8932784199714661
Ürün kaliteli. Aldığı parayı hakeden bir ürün. Tavsiye ederim.,positive,0.9163520932197571
Gerçekten çok güzel. Piknik ya da kamp yapmayı seviyorsanız lullanılabilir bir ürün. Battaniyesi harika. Tam yere sermelik. Tabaklar vs de öyle çok kalitesiz değil. Yan cebi ve iç gözlerden biri soğuk tutması için tasarlanmış. Gayet kullanışlı.,positive,0.9720742702484131
Kamp icin kullaniyorum... kullanisli..,neutral,0.608733594417572
10 Nr. Ürün ve kullanışlı cok keyfli,positive,0.5517600178718567
Çok beğendik eşimle pikniklere kullanmak için aldık.,positive,0.8308674693107605
"Malzemesi kaliteli, söylenecek çok bir şey yok, fiyat uygun geliyorsa düşünmeden alıp geçebilirsiniz.",positive,0.6288450360298157
Sağlam ve kaliteli nalburda satılanlar gibi durmuyor,negative,0.9066349267959595
Hortum toplamada ideal,positive,0.5186581015586853
"Insan 2 cıvata koyar, cıvata koysan onu neyle monte edecem insan bi matkap koyar böyle zalimlik olmaz",negative,0.631065845489502
Bi vida bi dubel felan koysalardı iyi olurdu,negative,0.6360275745391846
Çok kullanışlı,positive,0.6235501766204834
Birçift vida koysalar zararmı ederler?,negative,0.8250386714935303
Güzel ve sağlam.,neutral,0.7695571184158325
Great item,positive,0.7499234676361084
"Der Kärcher Schlauchhalter wird bei mir etwas zweckentfremdet benutzt.Ich benutze ihn für die Halterung eines 10m Anschlusskabels für einen DEFA Motorvorwärmer.Dazu ist der Halter hervorragend geeignet, er ist stabil, besitzt keine scharfen Kanten und ist aufgrund seiner Farbe schwarz unauffällig. Außerdem kann er nicht rosten, da aus Kunststoff gefertigt.Die Befestigung an der Wand erfolgt mittels zweier Schrauben, den passenden Unterlegscheiben und Dübeln. Diese sind nicht im Lieferumfang enthalten!Der Halter macht, einmal an der Wand angebracht, einen stabilen Eindruck und fällt nicht schon gleich vom Anschauen von der Wand.Zusätzlich bestünde die Möglichkeit zum Beispiel drei Gartenbrausen an den integrierten Haltern anzubringen. Für Jeden, der den Halter bestimmungsgemäß benutzt sicherlich ein Pluspunkt. Ich nutze diese Funktion nicht.Der Preis ist sowieso super.Empfehlung!",positive,0.6276509165763855
Support costaud de bonne qualité et facile à poserJe le recommande,positive,0.8712297677993774
Dopo un anno di utilizzo nessun deterioramento. Se continua così diventa un ottimo rapporto qualità prezzo.,positive,0.8891744017601013
"Very high quality , good size also",positive,0.92486172914505
memnun kaldı,neutral,0.6321545243263245
Bu ürünü küçük kağıt parçalarının üzerine pirinç tanesi kadar sıkıp evin köşelerine yerleştirdim ilk iki gün hamam böcekleri ters dönmüştü 3. günden beri hiç daha böcekle karşılaşmadım.,negative,0.9014559388160706
2 tüp aldım 2 aydır haftada 2 kere her yere bırakıyorum. karıncalar başka kolonilere de haber verdi galiba. partiliyorlar. kalorifer böceklerinde bi minik çalışıyor gibi bi kaç tane ters dönmüş gördüm. ama tabi ecelleriyle de ölmüş olabilirler. hak ettiğinden fazla yıldıza sahip bir ürün.,positive,0.6924787163734436
Tel şehriye kadar bir parçayı karıncaların geçtiği yerin yakınına döktüm. 20 dakika içinde önce bütün karıncaları başına topladı. Sonra bir daha karıncaların ölüsünü de dirisini de görmedim. Evi terk ettiler.,negative,0.910922110080719
Böceği tamamen yok ediyor,negative,0.9742527008056641
Pek bir işe yaramadı daha önce farklı bir marka kullanmıştım onun yarısı kadar bile etkili olduğunu söyleyemem. İnternetteki olumlu yorumlarına istinaden almıştım ama beklentiyi karşılamadı.,neutral,0.5537776350975037
Karıncalar gitmedi gibi 1 hafta oldu aynı belki yüzde 10 azaldı hahaha,neutral,0.6299888491630554
"Karıncaları öldürmedi. Hiçbir şey yapmadı, tavsiye etmiyorum",negative,0.9868785738945007
"Önceki makinem farklı bir markanın 145 barlık olanıydı. Bu makine onu hiç aratmadı. Gürültülü çalışıyor. Köpük haznesi ile traş köpüğü kıvamında köpük elde edemezsiniz. Şampuanı çok hızlı tüketiyor ve aracın üzerinde tutunamıyor. Ben farklı bir marka köpük aparatı aldım. Mükemmel kıvamda köpük atıyor. Makinenin sadece tekerlekleri sert plastik. Arada dönmüyor, çekerken yere sürtüyor. Ama zaten hafif bir makine kaldırıp taşıyabiliyorsunuz. Hortum uzunluğu 7m. Orta büyüklükteki suv aracımın tam yanına koyduğumda yarım tur sağa, yarım tur sola gidince aracın her yerine ulaşım sağlayabiliyorum. Ürün hava soğutmalı. Ama öyle durupta kendini soğutmaya filan almıyor. Su soğutmalı makineler zaten bunun iki katı fiyatında. Amazon’a teşekkürler",positive,0.9519538879394531
"Son derece pratik kuruluma sahip. Beklentiyi karşılayacak performansta. Dış mekan ahşap temizliği, mermer yüzey temizliği ve araba yıkamada kullandık. Beklentimizi fazlasıyla karşıladı. Ayrıca, paketleme gayet iyiydi. Kargo da son derece hızlı ve sorunsuz teslim edildi.",positive,0.972891628742218
Çok çok çok kaliteli,positive,0.5567403435707092
"Aldığım ürün başlığı 3 farklı tazyikli su çıkarmalıydı geldi kullanmaya başladığımdan beri 2 gözü çalışıyor 1 gözü çalışmıyor, Yüksek sesli olmasaydı daha güzel olurdu.. fiyat=Ürün başarılı diyebilirim.",neutral,0.7628806829452515
"K3 ve bosch 135 arasında çok kararsız kaldım iyiki bosch tercih etmişim gayet güzel basıncı var, bar basıncı karşılaştırma videolarını izledim ve bosch 135 almaya karar verdim basınçlı hortumu 7m aslında gayet yeterli fakat ben birde bosch basınçlı 6m uzatma hortumu aldım makineyi garajdan çıkartmadan garajın önüne rahatlıkla yıkayabiliyorum TAVSİYE EDİYORUM alın aldırın.",positive,0.924140989780426
Beklentilerimi karşıladı.,neutral,0.7781634330749512
"Cok arastirdim, pompasi benzer karcher modelden metal olmasi acisindan daha iyi. basinci gayet iyi , yerdeki yosunlari cikarmaz diyen satici bile yanildi, cok begendim",positive,0.9370543360710144
Ürünün içinden parçaları eksik çıktı ürün desteğinden yararlanmak istiyorum,negative,0.7924410104751587
"Ho recentemente acquistato l'idropulitrice Bosch Home and Garden Universal Aquatak e sono rimasto estremamente soddisfatto delle sue prestazioni. Questa idropulitrice ha dimostrato di offrire una potenza eccezionale, una costruzione robusta e una facilità d'uso che la rendono una scelta eccellente per le mie esigenze di pulizia domestica.La potenza di 1900 W e la pressione massima di 135 bar di questa idropulitrice consentono di rimuovere facilmente lo sporco ostinato da una varietà di superfici. Che si tratti di pulire il patio, lavare l'auto o rimuovere la sporcizia dalle pareti esterne, l'Aquatak affronta il compito con facilità e risultati soddisfacenti. La pressione regolabile consente di adattare la potenza in base alle diverse esigenze di pulizia, garantendo un controllo ottimale su qualsiasi superficie.La costruzione della Bosch Home and Garden Universal Aquatak è solida e resistente. I materiali utilizzati sono di alta qualità e l'idropulitrice è progettata per durare nel tempo. Ho particolarmente apprezzato il design compatto e il carrello integrato che facilita il trasporto e lo spostamento dell'idropulitrice da una zona all'altra senza sforzi eccessivi.La facilità d'uso è un altro punto forte di questa idropulitrice. L'installazione è stata semplice e veloce, e l'idropulitrice è dotata di un sistema di avvio rapido che riduce il tempo di attesa prima dell'uso effettivo. I comandi e le regolazioni sono chiari e intuitivi, consentendo un utilizzo senza complicazioni.Un aspetto che ho particolarmente apprezzato dell'Aquatak è la sua versatilità. È dotata di una gamma di accessori inclusi, come una lancia regolabile e un ugello a schiuma, che ampliano le possibilità di pulizia. Ho trovato particolarmente utile l'ugello a schiuma per applicare il detergente in modo uniforme sulle superfici prima di utilizzare la pressione dell'acqua per rimuovere lo sporco.Da un punto di vista pratico, l'idropulitrice è dotata di un serbatoio per il detergente integrato che semplifica l'uso dei detergenti senza doverli mescolare manualmente. Inoltre, il tubo flessibile di lunghezza adeguata consente di raggiungere facilmente le aree difficili da pulire senza dover spostare frequentemente l'idropulitrice stessa.In conclusione, la Bosch Home and Garden Universal Aquatak Idropulitrice è un'ottima scelta per chi cerca una soluzione di pulizia potente, affidabile e facile da usare. La sua potenza, la costruzione robusta, la versatilità e la facilità d'uso la rendono uno strumento di pulizia domestica indispensabile. Consiglio vivamente questa idropulitrice",positive,0.9743115305900574
"Compré esta hidrolimpiadora con un poco de dudas. Ahora ya no tengo ninguna duda. Va muy muy bien. El chorro ancho despega la porqueria como si nada y el recto para despegar y baldear perfecto. Vengo de la cecotec 1600 y la verdad andaba bien, a los 5 años se espropeo y compre una karcher k3 com los mismos 120 bar y la verdad una gran decepción. Sin dudarlo esta bosch es una muy buena maquina. La uso para limpiar unos 150-200 m2 de terraza y en unos 35/40 minutos lo tengo listo. Excelente",neutral,0.5047582387924194
"petit et puissant, il fait le travail demandé, se range facilement, se monte rapidement aussi et donne un jet puissant, très pratique le câble est long et si vous avez la rallonge, elle se monte hyper facilement et ne gène en rien la puissance du jet. très bon qualité",positive,0.9594588279724121
I bought this item from the second hand market on amazon. It was practically new and working very well. I am very satisfied with the pressure of the water. It is also quite compact and silent.,positive,0.9281190037727356
ممتازة وعملية جدا وادائها قوي,positive,0.865719199180603
Bu zamana kadar neden almadığımi sorguladim,negative,0.5194613337516785
Fiyat performans ürünü pişman olmazsınız iki tane aldım,positive,0.40731900930404663
Buradan aldığım ve kullanmaktan zevk aldığım en iyi ürün diyebilirim,positive,0.9638436436653137
Kaliteli gözüküyor bayağa ağır malzemesi. Hızlı ve sağlam şekilde elime ulaştı. Fiyat da kendi sitesine göre yarı fiyatının bile altina geldi teşekkürler amazon.,positive,0.9322817921638489
"Ürünü köydeki evimde kullanmak için aldım ürünü görsel olarak inceledim bir kusur bulamadım memnun kaldım uzun seneler döküm ızgara kullandım ızgaram kazaen kırılınca tel ızgara kullandım ama döküm ızgaranın kullanım kolaylığı olsun , sağlık yönünden olsun , lezzet yönünden olsun tel ızgara kıyas bile yapılmayacağını da tecrübe etmiş oldum bu sebepten tekrar döküm ızgara aldım yetmedi her ihtimale karşın yuvarlak modelininde siparişini verdim..kargo 24 saat geçmeden adresime teslim edildi emeği geçenlerin emeklerine sağlık..",neutral,0.6999319791793823
Gayet güzel mangala adapte ettim,positive,0.7403217554092407
.,neutral,0.8420996069908142
Fiyat kalite mükemmel teşekkürler Amazon :),positive,0.8791021108627319
Hortum biraz kısa ama iş gördü belki 2 metre daha uzatılmalıdır.,neutral,0.8694804906845093
Güzel kaliteli,neutral,0.7482295632362366
"Bosch Yüksek Basınçlı Yıkama Makine niz,varsa almanızı tavsiye ederim.durgun sudan ,yani kova,damacana vs ile yıkama yapmanız için tasarlanmış.fiyatı pahalı gibi gözüksede ,işini iyi yapan kaliteli bir ürün.zaten Bosch Yüksek Basınçlı Yıkama Makine için aksesuar olarak satılan ürünlerin fiyatları tek tek alımda yüksek ama ihtiyacınız olan ürünleri belirleyip ,set halinde aldığınızda %45 veya %50 avantaj oluyor.doğal oalrak makina alınca bazı ürünlere ihtiyac oluyor.bu ürün belkide fazla ihtiyac gibi gözükmesede ,mesala acil bir işiniz var yola gideceksiniz,sular kesik bir kova veya damaca su ayarlarsanız hemen bir su tutup işinizi görürsünüz.veya benzincinin yolunu tutup bu günün şartlarinda 200-300 tl arası para verirsiniz.ben makinayı alınca bir bu ürünü aldım,birde yıkama fırçasını almayı düşündüm.fiyatı görünce pahalı diye almaktan vazgeçtim.sonra 4 lü bir set denk geldi hem aslmak istediğm fırçada vardı.içindeki 6 metre uzatma kablosu zaten para yani ,1 ürün alıcam yerde toplam 4 ürün satın aldım hemde %50 yani diğer mağazalardan aşağı .araştırın ve ihityacınıza göre denk gelen muhakkak uygun ürün bulurunuz.amozonu takip edin",positive,0.8211110234260559
Basınçlı yıkama makinası için olmazsa olmaz ama fiyatı biraz daha uygun olsa iyi olurdu bir hortum için bukadar para çok,positive,0.616621196269989
Mükemmel bir ürün,positive,0.7772200703620911
"Sevgili Amazonumuz 979 a sattığı ürünü önce 1599 a çıkarttı, sonrada 915 e indirdi. Şimdide başka bir satıcı 800 e satılıyor. Hangi ülkenin dolar kuru veya enflasyon oranı baz alınıyor çözemedim. :) Bosch UniversalAquatak 135 için almıştım. Ne yazıkki bu fiyat politikasından dolayı Bosch UniversalAquatak 135 ürününü henüz alamadım. İndirime girdi diye bunu önce satın aldım. Satıcının Amazon olması şart. O yüzden indirim yapılmasını bekliyorum. İndirime girerse alacam. Diğer satıcılardan neden almadığıma gelince; genelde iade veya açılmış ürün yollanıyor. Satıcı olarak Amazondan şaşmayın derim :) Ürüne gelirsek, çok kaliteli ve sağlam.",neutral,0.6466119289398193
